tenure,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,region,internet_service,online_backup,tech_support,churn
25,94.67,2057.21,1,2,2,0,3,0,2,1,1,1
16,104.69,1693.77,4,2,0,0,2,0,1,0,0,1
54,57.64,3435.48,1,1,0,3,0,2,0,0,0,1
1,49.66,48.27,5,2,2,0,3,2,2,1,1,1
42,108.94,4964.24,1,1,1,3,1,2,1,0,0,1
19,119.94,2508.77,4,0,0,1,1,1,1,0,0,1
34,87.04,2918.72,1,0,1,2,2,1,1,1,1,1
55,119.0,6723.48,1,3,1,0,2,2,0,1,1,0
18,86.0,1563.69,5,1,0,0,1,1,0,1,0,0
34,93.35,3591.94,5,4,0,1,1,2,2,1,0,1
45,58.87,2828.16,5,6,0,1,2,0,1,1,1,0
6,63.3,428.24,1,1,0,1,2,2,1,0,1,1
21,34.41,661.98,5,1,2,3,2,2,0,1,0,0
70,102.28,6751.68,3,3,0,3,2,1,0,1,0,0
48,113.11,4730.22,2,3,0,1,2,2,1,1,1,1
39,82.34,3211.32,2,3,1,2,1,3,1,0,0,0
31,54.36,1874.36,5,2,1,2,2,0,1,0,1,0
10,35.4,335.63,4,3,1,0,1,2,2,1,0,1
30,46.52,1239.85,5,2,0,3,1,2,1,0,1,0
18,45.54,713.61,5,1,2,2,2,2,1,0,1,0
60,81.35,4804.29,1,1,1,0,0,2,2,0,1,0
15,114.5,1544.44,4,4,0,2,0,1,2,0,0,1
4,24.83,94.72,5,3,2,3,1,1,1,0,0,1
63,20.1,1388.01,3,3,0,2,1,3,0,0,0,0
40,80.02,3089.39,2,2,2,2,1,1,1,1,1,1
9,48.41,450.01,3,0,1,3,1,3,1,1,0,0
9,108.05,973.12,3,2,2,0,0,3,0,1,1,1
26,52.73,1460.72,3,0,0,0,1,2,0,0,0,1
4,48.97,175.69,4,3,2,1,0,3,2,1,0,0
16,46.95,845.97,4,5,1,0,1,0,2,1,0,0
15,34.49,539.57,4,5,1,1,2,1,0,1,0,0
52,78.15,3784.71,2,1,0,3,1,3,1,1,1,0
69,36.82,2253.52,1,2,2,0,2,0,0,1,1,0
5,62.46,279.5,5,1,0,3,0,1,0,0,1,1
20,66.1,1434.04,5,1,0,0,0,0,1,1,0,1
18,22.05,407.38,1,2,1,2,1,2,1,1,1,0
2,21.68,41.81,5,5,0,0,1,2,2,0,0,1
13,72.02,889.34,3,2,0,2,1,1,2,0,0,1
4,89.6,396.67,2,1,1,0,1,3,1,0,1,0
42,114.21,5336.32,5,0,0,3,0,0,1,1,1,0
61,37.91,2369.01,2,1,2,1,2,2,1,1,1,0
8,30.33,244.39,1,3,1,0,1,3,0,1,1,1
67,25.21,1849.33,5,2,1,3,1,2,2,1,0,1
63,63.6,4306.79,2,2,0,2,2,2,0,0,1,1
9,82.31,718.68,3,2,1,2,0,3,1,0,0,1
11,104.06,1001.33,3,2,2,2,1,1,1,0,0,0
42,88.26,4005.72,1,2,0,2,1,3,0,0,0,0
13,40.84,478.11,4,1,0,3,1,0,1,1,0,1
36,66.18,2036.72,5,0,0,0,0,1,2,1,0,0
13,111.03,1592.11,3,4,1,2,3,0,2,0,1,1
12,52.67,646.93,3,4,1,2,3,1,2,0,0,1
37,69.87,2889.07,1,2,0,0,1,2,1,0,1,1
52,115.86,5996.68,3,2,1,3,1,3,1,0,1,0
71,93.47,7485.52,5,2,2,2,2,0,1,0,0,0
2,94.77,181.24,1,0,0,1,1,1,2,1,1,1
56,45.23,2703.69,2,2,1,3,2,2,1,0,1,0
60,61.47,3467.99,1,0,2,1,1,2,1,0,0,0
23,28.23,552.21,5,2,2,3,1,3,0,1,1,0
40,80.65,3109.72,5,1,0,2,0,3,2,1,0,1
64,30.37,2082.53,2,2,0,3,3,0,2,0,1,0
23,103.59,2132.44,1,3,2,3,0,1,0,1,1,1
29,101.46,2946.44,5,1,0,1,3,2,2,1,1,1
51,73.36,3418.49,5,3,1,3,2,0,2,1,1,0
69,34.12,2053.64,2,2,1,3,1,0,0,0,0,0
31,22.56,723.93,4,6,1,2,1,2,1,1,1,1
50,99.67,5659.26,1,4,0,0,1,1,2,0,1,0
20,80.01,1509.4,5,2,2,1,2,0,1,1,0,0
55,91.09,5131.33,3,1,0,1,2,3,2,0,0,0
2,50.38,114.47,2,2,1,0,2,2,1,0,1,1
25,70.95,1853.78,4,7,0,1,1,2,0,1,1,0
13,94.72,1295.27,4,3,0,2,1,2,0,1,0,0
70,66.26,4191.21,2,4,0,3,2,1,2,1,0,0
67,80.14,5357.37,4,1,2,3,3,1,0,0,0,0
58,98.97,5511.52,5,5,1,2,3,0,2,0,0,0
64,41.52,2634.26,4,2,1,1,2,0,1,1,1,0
69,26.59,2000.51,1,3,1,3,0,2,0,1,0,0
59,73.18,4266.85,3,2,0,0,0,0,1,1,0,0
60,26.21,1366.5,5,2,1,3,1,2,1,0,1,0
62,96.66,6721.74,2,0,0,2,2,3,0,0,0,0
16,91.92,1490.51,3,4,1,3,1,0,2,1,0,1
68,108.17,8292.38,5,1,0,2,2,1,2,0,1,0
15,83.96,1286.68,3,0,2,1,2,1,0,1,0,0
55,26.72,1279.85,4,3,1,0,0,2,2,1,0,0
35,45.32,1611.19,2,1,0,2,3,3,1,0,0,0
55,100.79,5669.59,2,2,0,0,1,0,2,1,0,0
14,36.71,469.94,1,0,0,1,0,0,0,1,1,1
49,89.85,4364.29,4,1,2,1,2,3,1,1,0,0
7,98.03,677.83,1,1,0,2,3,3,1,1,0,1
30,53.01,1648.96,1,1,0,3,2,0,2,1,0,1
49,52.23,2374.69,4,2,0,0,2,2,0,0,1,0
16,75.78,1242.22,5,2,2,3,3,0,1,1,1,0
51,106.13,4991.93,1,3,1,0,2,3,2,1,0,1
42,42.39,1751.8,3,1,0,1,2,1,1,0,1,0
17,114.13,1720.54,5,2,1,1,1,0,1,1,1,0
63,79.91,4335.62,4,6,2,1,1,3,1,0,0,0
45,119.21,5075.83,2,1,1,3,2,1,1,1,0,0
7,28.96,189.02,5,0,0,1,2,0,1,0,1,1
27,32.66,857.1,1,2,0,3,1,2,1,0,0,1
10,102.66,1168.93,3,2,0,1,1,2,2,0,0,1
34,106.48,3644.31,4,8,0,3,3,0,0,1,1,1
36,64.55,2360.72,2,4,1,2,2,0,1,0,0,1
25,91.41,2587.92,3,1,1,2,3,1,1,0,0,0
6,106.76,721.46,2,4,2,0,3,2,1,0,1,1
24,24.31,650.75,4,4,1,3,2,3,0,0,1,1
18,77.4,1225.1,5,2,0,3,0,0,2,0,1,1
6,105.35,657.55,1,3,1,2,1,2,1,1,1,1
29,59.82,1894.98,4,1,1,2,1,2,2,0,1,1
25,50.24,1382.4,3,1,0,2,2,0,1,1,0,0
55,99.57,5604.38,5,3,1,0,1,0,0,0,1,1
46,53.58,2107.86,2,2,0,2,2,3,0,0,1,1
24,20.32,556.92,5,3,0,0,2,0,1,1,0,1
26,115.96,2989.74,5,1,1,0,1,3,0,1,1,1
28,79.21,2147.15,3,3,0,2,2,0,2,1,1,0
3,101.95,296.22,1,4,1,2,1,1,2,1,1,1
38,102.53,3807.49,5,3,0,2,0,0,2,1,0,1
61,26.64,1499.41,5,1,2,3,1,1,2,1,1,0
51,37.09,1793.41,1,1,2,1,0,0,1,0,1,0
48,51.11,2810.61,1,3,2,3,2,2,1,1,0,0
21,52.07,1050.22,2,3,2,0,2,0,1,1,0,0
54,85.88,4674.63,2,1,2,0,2,1,0,1,1,0
56,82.31,5091.19,1,3,1,1,2,0,1,0,1,0
59,69.46,4131.8,4,1,2,1,2,0,1,1,0,0
51,41.13,1986.99,1,2,1,2,2,2,2,0,1,0
20,58.2,1172.26,2,1,2,3,2,2,1,0,1,1
59,74.36,3879.28,3,0,0,3,1,1,0,1,1,0
71,66.8,4216.27,3,3,1,3,2,0,1,1,1,0
9,32.73,311.72,5,2,2,1,2,0,2,1,0,0
1,84.95,95.59,3,6,1,3,1,2,2,0,0,1
29,27.31,845.46,2,0,0,1,1,1,0,1,0,0
63,57.82,3177.77,3,3,1,3,2,0,2,1,0,0
56,91.0,4947.71,4,3,1,1,2,1,1,0,1,1
68,22.0,1272.88,1,5,1,3,0,1,0,0,1,0
35,77.0,2704.0,1,2,1,0,1,1,2,1,1,0
3,53.45,145.6,2,1,0,1,1,2,0,1,0,1
7,20.88,162.33,5,2,2,2,0,3,2,0,0,0
27,39.04,928.92,1,5,1,0,1,2,2,0,1,0
1,114.09,97.03,3,2,0,0,1,0,2,1,0,1
71,72.11,5045.12,4,1,2,1,1,1,0,0,0,0
44,119.72,4723.27,5,4,0,3,1,1,2,0,1,1
41,72.48,3183.92,5,3,0,3,2,1,2,0,1,0
42,74.39,3518.16,5,3,2,1,1,0,2,1,1,0
33,59.18,1684.69,1,1,2,3,2,0,1,1,1,0
50,51.0,2470.32,5,1,0,3,2,1,1,1,0,0
63,45.15,3268.73,2,0,0,3,2,1,0,1,0,0
37,54.34,2151.0,3,2,0,1,1,1,0,1,1,0
59,65.99,4422.42,4,2,2,1,1,0,0,1,1,0
48,39.2,1691.95,3,2,2,2,3,1,1,0,1,0
5,42.49,194.68,2,3,0,3,2,1,1,1,1,1
48,47.15,2029.02,2,4,0,3,2,2,1,0,1,1
3,64.93,183.23,3,1,0,1,0,1,1,0,1,0
47,85.28,4278.04,1,5,2,2,0,2,2,1,0,1
62,105.61,5889.92,2,3,0,1,1,1,2,0,0,1
14,48.71,686.94,5,2,1,1,1,2,2,0,0,1
63,38.37,2250.11,4,2,1,2,0,2,2,0,1,0
61,57.88,3879.68,4,1,0,1,1,0,0,0,1,0
31,109.44,2890.41,2,2,0,0,1,1,0,1,0,0
17,20.99,327.13,5,1,0,2,2,1,1,0,1,1
24,87.79,2173.4,3,2,1,3,2,1,2,1,0,0
23,67.72,1369.03,4,2,2,3,0,2,2,0,0,0
50,36.1,1786.99,5,2,1,2,3,0,1,1,0,0
70,52.1,3577.35,5,1,0,3,2,3,2,1,0,0
27,42.5,1268.71,1,1,0,0,1,2,2,1,0,1
15,107.78,1677.57,2,3,0,3,0,3,0,1,0,1
50,68.19,3552.26,5,1,0,2,0,2,1,0,0,1
36,76.31,3119.49,3,2,1,1,2,2,2,0,1,1
8,79.37,726.83,4,1,2,2,1,1,1,0,0,0
3,83.96,263.48,1,1,2,2,0,2,1,0,1,1
62,69.56,4340.91,3,3,1,0,1,2,1,0,0,1
47,21.79,1057.16,4,4,1,3,2,0,1,0,1,0
61,53.47,3146.77,2,1,2,2,1,1,2,1,1,0
32,38.39,1408.03,3,1,1,3,1,0,0,1,1,0
13,88.01,1214.56,4,2,1,1,1,3,2,0,1,1
1,25.67,24.06,1,1,0,2,1,1,2,0,0,1
34,76.38,2252.4,4,2,0,2,1,0,2,0,0,0
62,41.06,2198.19,5,6,0,3,1,1,2,1,0,0
71,114.88,7434.72,1,1,2,0,1,1,0,0,1,0
31,53.55,1527.15,3,0,1,0,0,3,1,0,1,1
64,52.52,3275.75,2,1,0,3,0,2,0,0,1,1
25,112.34,2568.21,1,3,1,2,1,3,2,0,0,0
38,61.73,2438.05,1,1,0,1,0,0,2,0,0,1
14,116.29,1486.98,1,1,2,0,1,1,1,0,1,0
8,22.42,162.54,4,2,0,0,0,2,1,0,0,1
54,50.63,2710.67,5,1,1,1,1,0,1,1,0,0
2,86.62,193.44,2,2,1,0,1,3,1,0,1,0
56,109.09,6050.71,2,3,2,3,3,1,1,1,0,0
61,45.64,2712.12,5,3,1,2,3,3,2,0,0,0
22,113.05,2545.32,4,0,2,0,1,1,0,0,0,0
35,79.41,2576.98,4,2,0,1,1,1,0,1,0,1
16,100.1,1531.19,5,3,0,3,3,2,1,1,0,0
50,59.72,2729.69,5,3,0,3,2,3,0,0,0,1
43,41.22,1810.56,3,3,1,3,2,0,1,1,0,0
17,111.12,2000.97,4,0,0,3,2,1,0,1,0,0
58,113.31,6914.66,1,2,0,2,3,1,1,0,0,0
2,69.76,129.25,2,5,1,3,1,0,2,1,1,1
4,20.65,89.53,4,3,1,3,0,0,1,1,0,1
39,30.98,1119.7,5,0,1,3,0,0,2,0,0,0
6,77.3,415.16,1,0,0,1,2,0,2,0,1,1
69,22.38,1474.49,3,3,2,1,2,3,1,0,1,0
69,59.69,4239.47,3,1,1,1,1,1,0,1,1,0
20,50.34,898.62,1,1,0,1,1,2,2,0,0,0
64,91.43,6111.8,1,0,1,0,2,0,1,0,0,1
16,25.56,453.47,5,1,0,3,1,2,1,1,0,1
51,68.87,3294.55,5,2,1,0,2,2,2,0,0,0
37,77.91,2839.66,2,0,0,0,2,2,0,1,0,1
69,81.73,5179.67,2,2,2,0,1,3,1,1,0,0
42,60.52,2435.87,3,0,2,2,1,0,2,1,1,0
57,50.44,2462.61,1,2,0,3,3,2,2,1,0,0
66,88.25,6617.34,3,2,0,3,0,2,2,1,0,1
9,104.76,919.02,5,1,0,0,2,1,1,1,0,1
64,89.36,6214.78,4,0,1,1,2,0,2,1,0,0
22,113.21,2223.61,5,2,0,2,2,3,0,0,1,1
34,91.73,3410.94,4,2,2,0,2,0,1,1,0,0
55,96.46,5878.62,1,0,0,0,1,0,0,0,1,0
29,36.79,1135.89,1,3,1,2,2,0,0,1,1,1
38,61.95,2639.03,1,2,0,0,1,0,2,0,1,1
18,68.51,1109.99,2,1,2,3,2,1,0,1,1,1
71,45.63,3216.82,2,2,0,1,0,2,1,0,1,0
65,72.85,4906.14,4,3,1,1,3,1,1,0,1,0
1,49.08,50.5,3,2,1,1,3,3,0,1,1,1
4,88.75,393.45,3,5,1,1,2,2,2,0,0,0
4,67.03,245.25,4,1,0,0,1,0,2,1,0,1
27,65.88,1605.69,2,1,0,1,1,1,2,1,1,0
43,118.36,4713.1,5,2,1,0,1,0,2,1,1,0
59,59.24,3906.01,4,2,2,3,2,0,1,0,1,0
32,56.23,2037.41,3,3,0,0,2,3,2,0,0,1
33,51.86,1747.14,4,0,0,0,2,2,0,1,1,0
28,109.47,3066.56,4,1,0,0,2,3,1,0,1,0
55,69.67,3953.13,1,2,1,2,1,3,2,1,1,0
60,80.0,4967.57,2,0,1,2,3,2,1,0,1,0
70,38.08,2402.07,1,3,1,2,1,3,1,1,0,0
62,74.09,4850.75,2,4,0,3,0,2,1,1,0,0
34,47.46,1590.74,4,3,0,1,2,3,2,1,1,1
56,93.06,5238.74,2,4,1,0,3,1,1,0,0,0
13,103.25,1153.15,3,3,0,0,1,2,2,0,0,1
56,91.48,5529.53,1,2,0,1,1,0,1,0,1,0
18,93.02,1842.94,4,1,1,2,2,3,2,1,1,1
54,71.25,3985.2,3,1,0,3,3,3,1,0,1,0
43,91.21,4214.76,2,0,2,0,3,2,1,0,1,0
39,62.27,2445.02,2,1,0,1,1,3,1,0,1,0
61,85.15,5378.51,3,1,0,2,2,3,1,0,1,1
42,45.9,1866.99,2,0,0,3,2,2,1,0,1,0
18,26.98,528.08,1,2,1,1,2,2,1,1,0,1
23,61.35,1397.56,5,4,1,1,1,3,2,0,1,0
54,66.18,3766.8,2,2,1,0,2,2,2,0,1,0
30,45.64,1419.1,4,3,0,3,1,3,1,1,0,1
58,92.77,5707.29,2,3,0,3,1,3,1,1,0,1
68,27.36,2019.31,4,1,0,2,0,3,2,1,1,0
67,42.27,2843.22,2,3,2,2,2,0,2,0,1,0
71,94.86,7367.34,2,0,0,0,1,2,1,1,0,0
18,63.71,1145.88,4,2,1,3,3,0,2,0,0,1
7,90.53,720.51,1,1,2,2,1,1,1,1,0,1
40,76.75,3302.65,5,3,0,3,1,1,0,0,1,1
70,115.07,7260.3,5,2,1,1,3,3,1,1,0,0
65,79.78,5698.41,1,1,0,1,2,0,2,0,0,0
68,21.49,1483.72,2,1,0,1,1,3,2,1,1,0
49,55.29,3102.83,5,3,0,3,3,3,2,1,0,0
52,34.31,1901.02,1,2,2,0,2,3,0,0,1,0
29,112.46,2854.79,1,2,0,2,2,3,1,0,1,1
21,30.4,618.31,5,5,0,0,3,3,1,0,0,0
9,58.77,531.68,4,2,0,0,0,1,2,1,1,1
47,42.61,2206.35,3,2,0,0,1,2,1,0,0,0
42,104.67,4698.71,4,0,2,0,2,2,1,1,0,0
51,50.86,2492.04,2,2,0,2,1,2,2,0,1,0
56,119.19,6981.83,4,2,2,1,3,1,2,0,0,0
51,23.86,1245.02,3,1,2,1,1,0,1,1,0,0
70,32.83,2040.15,3,0,2,1,1,1,0,0,0,0
20,42.46,781.72,1,3,0,3,1,1,1,1,0,1
27,101.11,2599.87,2,1,0,3,2,0,1,0,0,1
38,107.85,3723.96,1,0,1,2,1,3,0,0,0,1
65,27.15,1579.24,4,2,0,2,0,3,0,0,1,1
54,23.25,1088.91,4,1,1,2,3,3,2,1,0,1
24,94.46,2520.68,5,3,0,1,3,0,1,0,0,1
47,33.34,1467.55,1,4,2,2,1,1,1,0,1,0
71,33.3,2215.57,1,5,0,1,1,1,0,1,0,0
63,22.24,1277.44,1,1,0,1,1,0,1,0,0,0
57,24.98,1413.4,1,5,1,0,3,3,1,0,1,0
55,46.37,2561.11,3,1,0,3,2,0,1,1,1,0
60,26.5,1450.88,5,0,0,3,2,1,1,1,0,0
62,56.89,3641.93,2,3,0,2,3,2,2,0,1,1
30,103.28,3305.6,2,1,0,0,2,2,1,1,0,1
22,52.63,1114.08,2,1,0,2,1,2,1,1,0,1
29,92.78,2759.7,3,2,0,2,1,3,1,1,1,1
41,29.39,1205.86,5,4,0,3,3,3,1,0,1,1
42,85.94,3279.71,5,0,0,0,2,3,0,0,1,1
65,51.67,3590.63,3,0,0,2,3,3,2,1,1,1
31,94.98,3210.5,1,3,1,2,3,0,0,0,0,0
30,33.63,1053.78,4,1,0,2,1,2,1,1,1,1
18,109.79,1871.79,1,3,0,1,1,2,1,1,1,1
17,44.26,848.71,2,2,2,3,2,3,1,1,1,0
38,55.31,2073.77,1,2,1,1,0,3,1,0,0,1
14,115.02,1497.15,3,2,0,2,1,0,1,1,0,1
56,77.85,4239.49,2,1,2,0,0,0,1,1,1,0
22,56.58,1316.42,4,7,1,1,2,0,0,1,0,1
67,114.96,8501.68,2,0,0,1,3,2,1,1,0,0
56,52.91,2835.35,1,1,2,2,0,2,2,1,1,1
19,29.49,515.31,5,2,0,1,2,2,2,1,0,1
57,119.68,7080.92,5,3,2,0,2,2,2,1,0,1
44,46.78,2318.64,5,4,0,0,2,0,1,0,0,1
35,105.13,3329.82,2,2,0,3,2,3,2,0,0,0
1,36.55,39.88,5,0,1,3,1,2,0,1,0,0
52,93.14,4809.05,3,1,0,0,1,0,1,1,0,1
70,72.44,5526.81,4,0,0,0,1,3,0,1,0,1
37,118.09,4376.62,5,5,1,1,3,1,2,1,0,1
65,75.28,4713.31,3,1,0,3,2,3,1,0,0,0
51,22.5,1215.31,3,3,2,1,3,1,2,1,0,0
1,80.39,90.05,2,1,0,0,1,1,2,0,0,1
21,34.53,686.06,2,3,2,3,2,2,1,0,0,0
53,99.85,5229.95,4,2,0,1,2,0,1,1,1,1
16,105.66,1553.27,4,2,1,3,2,3,0,1,1,1
61,68.21,3765.59,1,3,0,2,1,1,1,1,0,1
54,98.32,5752.02,4,3,1,2,1,0,2,0,1,0
40,34.51,1256.48,2,3,0,2,0,3,1,0,0,1
26,69.21,1957.74,3,4,0,2,2,2,2,0,1,1
65,59.39,3778.66,1,0,0,2,2,3,2,0,0,0
64,81.13,5963.58,4,3,0,3,0,2,1,1,0,1
43,24.45,955.8,3,3,0,0,1,3,2,1,1,0
17,95.21,1420.97,2,1,1,1,1,3,0,1,1,1
59,27.91,1437.1,5,3,0,0,2,1,2,1,0,0
23,85.65,2168.1,1,0,0,0,2,1,1,0,1,1
7,21.85,150.07,3,3,2,0,3,1,2,1,0,0
44,103.19,3863.52,2,0,1,1,2,2,1,0,0,0
53,37.47,2209.19,2,0,2,2,0,3,2,1,0,0
71,71.55,5654.46,1,1,2,3,1,3,2,1,1,0
34,46.15,1713.31,1,2,0,3,1,2,2,0,1,0
46,92.26,3923.72,4,1,2,0,1,3,1,0,0,0
68,52.14,3409.85,4,6,0,3,2,1,1,0,0,0
16,92.46,1588.08,1,3,2,1,1,2,2,1,1,1
71,48.49,3431.59,1,5,1,0,1,2,2,0,0,0
19,95.25,1621.76,3,2,1,1,2,3,0,1,0,0
2,23.06,42.56,4,3,1,0,1,1,1,1,0,1
10,48.33,551.83,2,4,2,2,1,3,2,1,1,1
50,69.86,3127.45,4,1,1,3,2,3,1,1,0,0
12,24.51,314.02,4,4,0,3,3,2,2,0,0,1
70,38.6,2684.42,1,0,0,1,0,2,0,0,0,1
22,113.45,2682.13,1,1,1,3,2,0,2,0,0,1
32,117.68,3947.89,4,0,0,0,2,3,2,1,0,1
1,93.97,92.26,5,3,1,2,2,0,1,1,0,1
54,45.22,2334.86,5,2,1,3,2,3,2,0,0,0
58,46.05,2874.82,4,2,0,2,3,0,2,1,0,0
70,84.58,5606.4,5,2,1,1,0,3,2,1,0,0
18,31.76,621.03,4,4,1,2,1,2,0,0,0,0
6,114.83,726.16,1,1,2,3,2,2,2,1,0,0
45,42.48,1956.2,1,3,0,3,2,0,1,0,1,1
23,119.96,2650.56,1,2,2,1,1,0,1,1,1,1
23,69.57,1458.61,2,0,2,1,2,0,2,0,0,0
26,97.14,2685.16,1,1,2,2,1,1,1,0,0,1
7,20.22,124.18,1,0,2,2,3,0,1,0,1,0
44,108.87,5466.72,4,0,1,1,2,0,2,1,1,1
27,47.0,1451.27,5,2,0,3,1,0,1,0,0,1
26,86.79,2006.3,5,3,1,2,2,1,2,1,1,0
36,100.64,3192.41,1,2,1,1,2,1,0,1,0,1
55,36.41,1950.37,1,2,2,2,1,3,2,0,0,0
64,64.25,4684.07,1,8,1,1,3,2,0,0,1,0
57,69.38,3836.59,4,1,1,3,0,0,1,1,1,1
69,51.21,3389.24,4,0,1,2,1,0,0,0,0,0
61,68.18,4412.71,4,2,0,2,2,2,1,0,1,0
2,51.75,93.53,5,3,0,0,2,3,2,0,0,0
55,56.07,2957.65,2,1,1,0,1,3,2,1,1,0
38,86.93,3096.64,5,0,0,3,2,0,1,1,0,1
29,83.26,2488.07,4,2,0,1,0,2,1,0,0,1
26,43.23,1010.18,3,1,1,0,2,0,0,1,1,0
35,109.75,3897.31,2,2,1,0,1,0,1,0,0,0
67,106.28,7884.48,1,1,1,3,2,0,1,0,1,0
29,70.91,2065.08,5,1,2,1,2,2,0,0,0,0
34,63.33,2271.58,2,2,0,3,0,2,2,0,0,1
41,57.69,2063.73,3,3,0,2,1,3,2,1,0,1
41,90.73,3662.89,2,1,1,2,1,2,0,0,1,0
23,87.17,1761.18,5,2,2,1,3,2,1,1,1,0
71,39.62,2896.81,4,2,1,0,1,2,2,0,0,0
3,87.15,244.27,1,4,0,3,3,1,2,1,0,1
58,45.24,2456.63,4,1,1,3,0,3,0,0,0,0
32,21.86,610.59,4,1,2,2,0,2,2,1,1,0
31,89.92,2628.86,5,2,0,3,3,0,0,1,1,1
43,84.48,3639.89,4,0,0,0,2,1,1,0,0,1
7,61.08,438.43,4,1,1,1,2,1,0,0,0,1
1,72.57,63.13,5,1,0,3,3,3,2,1,1,1
61,114.72,7315.69,5,0,0,0,3,1,1,0,0,0
14,79.52,1109.56,3,4,0,1,0,1,1,1,0,0
52,85.79,4510.39,4,1,0,3,1,3,0,0,1,0
6,26.39,174.16,2,5,0,3,1,2,1,0,1,1
10,36.6,348.67,1,2,0,1,2,3,2,0,0,1
71,50.1,3208.96,1,2,0,3,1,0,2,0,1,0
30,73.94,2252.61,5,2,2,3,2,2,2,0,0,0
21,97.66,2324.64,5,4,0,3,3,2,2,0,1,1
60,52.12,3144.21,3,0,1,2,2,1,2,1,1,0
63,55.64,3854.24,4,0,2,1,0,2,2,1,1,0
42,45.62,2063.56,5,4,0,2,1,1,0,1,1,0
51,45.46,2331.26,5,1,0,1,0,2,0,1,1,1
64,114.89,7678.21,1,4,1,2,1,3,0,1,1,0
56,83.55,4547.58,4,2,0,3,1,1,1,0,0,0
41,35.59,1472.6,3,2,0,0,0,3,2,0,0,1
32,92.22,2957.65,5,0,2,1,2,1,1,1,0,0
15,92.2,1469.79,5,2,0,0,3,1,1,0,0,1
62,86.65,5227.04,5,2,1,1,3,1,2,1,1,0
27,33.47,795.23,1,2,2,1,1,2,2,0,1,0
28,60.8,1849.82,5,3,0,3,2,2,2,1,0,1
64,30.68,2072.11,5,3,0,1,2,3,2,1,1,0
59,101.66,6808.02,1,3,1,3,2,0,0,1,1,1
58,85.52,4853.93,5,4,2,3,2,3,1,0,0,1
2,70.72,123.54,4,2,0,3,3,0,1,0,0,1
36,54.3,1732.95,4,3,0,2,1,1,1,1,0,1
71,38.42,2951.87,1,2,0,2,2,0,1,1,1,0
13,30.64,346.72,4,1,0,3,2,0,2,0,1,1
15,116.92,1968.44,3,4,0,0,1,1,1,0,1,1
60,39.96,2240.82,5,4,0,0,1,3,1,1,0,0
22,25.99,640.14,3,5,1,1,1,1,1,0,1,0
63,116.17,7919.0,4,3,2,0,3,1,2,0,1,1
25,74.9,2080.89,1,4,2,1,3,0,1,1,1,1
48,99.67,4373.55,1,1,2,1,2,1,0,0,1,0
43,24.38,1078.28,3,2,0,1,2,3,1,1,0,1
38,76.69,2559.06,4,3,0,2,1,0,2,1,1,0
41,59.82,2233.6,5,1,1,3,2,3,2,0,1,0
45,97.2,4124.4,4,1,1,0,0,1,1,1,1,0
40,23.84,1022.6,4,2,1,3,1,3,1,0,0,0
17,60.17,877.03,1,2,0,3,3,3,2,0,1,1
57,99.91,6383.41,2,3,0,2,2,1,2,0,0,0
2,72.27,125.93,5,2,0,1,2,2,2,0,1,1
62,75.0,4477.94,5,3,0,3,0,3,1,0,1,1
9,29.72,233.84,1,1,0,1,1,2,2,1,1,0
68,33.23,2442.2,4,1,2,2,2,1,1,0,0,0
17,87.7,1330.47,1,0,0,3,0,2,1,1,1,1
50,87.5,4880.25,4,2,2,0,1,2,0,1,0,0
40,117.91,4759.18,2,5,2,3,1,2,1,1,0,1
58,91.2,6000.96,2,0,1,2,1,2,2,1,0,0
21,69.32,1364.25,3,1,2,2,1,3,1,0,1,0
18,105.73,1877.11,4,1,0,3,1,3,1,1,1,1
55,30.45,1772.19,1,1,1,0,2,0,1,0,1,0
29,64.93,2070.45,1,2,2,1,0,2,2,1,0,0
24,48.71,1141.48,1,3,0,3,1,1,1,1,1,1
17,30.46,578.85,3,2,1,3,2,3,0,0,0,1
18,96.35,1535.55,5,0,0,0,1,2,0,0,0,1
42,71.08,3172.22,1,2,0,0,1,1,2,0,0,1
45,75.68,3250.37,2,1,2,2,1,0,1,1,0,0
17,61.13,914.85,1,2,1,1,1,1,0,0,1,0
14,66.03,893.04,1,3,0,1,1,1,1,0,0,1
49,31.6,1725.11,1,2,2,3,2,2,2,0,0,0
29,87.29,2896.4,5,2,0,1,1,3,2,1,0,1
4,63.24,244.84,1,1,2,2,1,1,0,1,0,1
20,101.68,2269.27,5,0,2,2,0,1,0,1,0,0
47,39.63,1867.94,5,1,2,0,1,0,0,0,0,0
9,40.51,388.28,3,1,1,0,1,3,2,1,1,1
27,84.58,1972.1,2,0,1,2,1,3,0,1,1,0
15,104.6,1595.98,1,5,1,0,3,3,0,0,1,1
19,67.22,1112.48,1,3,0,2,0,3,1,0,1,1
52,92.7,4485.57,1,3,0,0,3,3,2,0,0,1
26,119.93,3180.76,5,0,0,3,3,0,2,0,0,1
26,119.03,3379.86,4,1,1,1,2,3,1,1,1,0
26,94.43,2500.13,2,4,1,2,2,3,2,0,1,1
46,93.96,4887.68,1,0,1,0,3,2,2,0,0,0
49,44.76,2397.53,4,3,1,2,1,0,2,0,1,0
53,103.35,4912.85,4,2,1,3,1,0,0,1,0,0
3,60.51,175.48,4,2,1,2,0,3,1,1,1,1
