credit_score,monthly_income,loan_amount,debt_to_income_ratio,employment_stability,late_payment_rate,total_debt_burden,default
518,12405.08,29080,0.1376,8,0.0835,1707.41,0
484,16560.32,7624,0.5843,6,0.1715,9675.78,0
368,6884.45,30126,0.2317,8,0.0005,1595.09,0
429,2662.48,17579,0.2706,3,0.093,720.4,1
633,2707.22,16131,0.3912,6,0.0486,1059.09,0
453,5651.47,38462,0.4433,1,0.0993,2505.31,1
846,2000.44,47815,0.0575,5,0.0283,114.93,0
378,13349.92,38419,0.0741,1,0.0815,989.84,0
712,2518.6,24375,0.2365,9,0.3037,595.53,0
845,33169.31,27093,0.1964,2,0.0842,6514.83,0
468,4238.6,46494,0.3639,0,0.0021,1542.23,0
814,7403.65,33525,0.2043,6,0.0309,1512.69,0
613,1508.75,30030,0.0923,1,0.0181,139.24,0
331,10283.77,45067,0.3638,2,0.1712,3741.51,1
586,2758.85,6207,0.3582,0,0.1841,988.2,1
342,5909.72,11897,0.1426,2,0.0135,842.5,1
300,8066.92,27639,0.2875,3,0.0899,2319.59,1
569,2217.21,3792,0.0415,6,0.1345,92.02,0
479,3837.24,1420,0.0571,5,0.101,219.08,1
817,4223.58,30224,0.4853,0,0.029,2049.74,0
402,2996.56,20198,0.1955,3,0.0802,585.85,0
309,4129.24,36608,0.4905,8,0.0129,2025.53,1
389,3028.24,47205,0.6375,2,0.1367,1930.36,1
525,3289.82,18415,0.2617,5,0.0506,861.1,0
425,5926.55,41407,0.2693,1,0.0266,1595.9,1
508,5505.14,18875,0.1757,4,0.0889,967.3,0
396,2557.25,5975,0.0699,8,0.0856,178.68,0
373,10610.9,27461,0.1247,1,0.0235,1323.25,1
490,9444.93,22331,0.4288,2,0.0846,4049.76,1
355,4345.92,17893,0.3429,1,0.001,1490.14,0
331,3771.35,19243,0.5179,1,0.1878,1953.1,1
826,3391.91,16535,0.4071,5,0.172,1381.0,0
583,6413.99,6061,0.7226,5,0.2315,4634.52,0
793,5954.9,2858,0.4457,4,0.0283,2653.82,0
486,2373.52,26489,0.2616,1,0.0277,620.84,0
797,5952.36,14678,0.5235,0,0.0737,3116.15,0
741,2663.72,35833,0.5226,2,0.038,1391.97,0
429,1574.93,48159,0.1208,2,0.1533,190.29,1
591,6305.35,20350,0.3401,8,0.0548,2144.52,0
413,5640.23,14346,0.0887,3,0.0482,500.23,1
498,3616.02,49005,0.1547,8,0.2473,559.5,0
312,4483.54,7773,0.3363,0,0.1959,1507.68,1
570,13262.64,30465,0.214,2,0.0331,2838.3,0
514,5117.45,10788,0.7618,0,0.2888,3898.3,1
743,5790.42,33343,0.1905,5,0.0263,1103.14,0
811,1764.18,47862,0.4592,0,0.0287,810.03,0
746,2226.06,38210,0.443,1,0.0397,986.11,0
373,2932.15,10247,0.1857,8,0.091,544.48,1
836,4600.72,46963,0.559,0,0.0874,2571.92,0
400,7495.0,42983,0.5138,3,0.0987,3851.04,0
475,3049.96,36972,0.2258,5,0.0052,688.69,1
726,3262.6,17959,0.5924,1,0.0979,1932.87,0
416,2683.67,24807,0.4305,0,0.1062,1155.29,1
465,2675.39,35133,0.7518,3,0.0428,2011.27,1
340,13393.05,25218,0.067,2,0.0211,897.7,1
728,5536.45,22734,0.1554,6,0.0469,860.61,0
643,2177.94,23828,0.0439,6,0.2909,95.71,0
723,6624.11,18400,0.0189,9,0.0196,125.1,0
665,6620.84,21002,0.0957,6,0.142,633.64,0
419,5892.09,33793,0.6442,8,0.0623,3795.65,0
528,2078.81,37492,0.4831,8,0.077,1004.34,0
429,3596.94,33217,0.2457,3,0.2366,883.6,1
651,1951.58,37226,0.3597,8,0.1273,701.97,0
617,8284.79,28932,0.3813,6,0.048,3158.6,0
636,5758.84,44327,0.4184,5,0.1118,2409.22,1
572,4330.64,31875,0.2186,8,0.1011,946.86,1
416,3180.38,26046,0.1742,3,0.2453,554.02,1
667,2314.59,24664,0.069,0,0.0676,159.66,0
393,1950.2,25453,0.521,5,0.2049,1015.98,1
467,15426.24,5746,0.1866,0,0.1711,2878.94,0
640,2390.82,24973,0.279,9,0.0913,667.02,0
451,1746.97,14217,0.0774,8,0.2024,135.3,0
573,14545.75,24362,0.1469,4,0.0644,2137.36,0
795,4684.72,42835,0.4286,1,0.1617,2008.02,1
400,7871.44,10133,0.1574,7,0.0327,1239.09,0
381,1679.01,36809,0.1514,9,0.148,254.15,1
828,4847.57,41533,0.3831,5,0.1091,1857.05,0
372,3531.39,6404,0.6724,2,0.1507,2374.59,1
313,7413.01,34339,0.0722,1,0.2029,535.42,1
732,1656.73,29725,0.4158,9,0.2342,688.88,0
456,3554.59,9796,0.493,3,0.0369,1752.26,0
431,7919.26,46380,0.5112,0,0.328,4048.27,1
637,4458.42,49073,0.2808,0,0.0616,1251.91,0
703,4694.38,22364,0.0278,4,0.0311,130.37,0
675,1908.86,42341,0.6119,9,0.0063,1168.08,0
406,2067.78,2236,0.1662,8,0.0802,343.66,1
564,6020.41,3380,0.0944,4,0.0809,568.14,0
504,5996.29,40945,0.1758,5,0.1086,1053.89,0
378,16972.67,15538,0.126,9,0.0271,2138.67,0
454,6478.53,12971,0.2285,8,0.0396,1480.23,0
546,4218.9,44065,0.2661,2,0.0637,1122.67,1
830,9288.82,35285,0.3878,3,0.0687,3602.2,0
837,1941.37,18917,0.097,1,0.0023,188.35,0
453,3886.23,39655,0.5329,3,0.0601,2071.13,1
453,2853.71,12486,0.416,7,0.0512,1187.04,0
391,1942.11,38410,0.6087,1,0.2601,1182.23,1
732,7267.26,26446,0.1789,3,0.3239,1300.26,0
637,4359.87,22703,0.0809,7,0.1406,352.88,0
779,4754.65,45191,0.3943,6,0.3389,1874.92,0
430,3619.05,12399,0.7413,8,0.0591,2682.77,0
749,3967.24,39829,0.3458,1,0.0192,1371.95,0
572,1993.27,13685,0.5641,3,0.0844,1124.43,0
476,5970.18,23241,0.1951,8,0.0241,1164.56,0
348,3765.69,5487,0.4139,5,0.0289,1558.58,1
654,8288.0,13018,0.1423,8,0.0832,1179.56,0
607,2374.05,31825,0.4233,8,0.037,1005.04,0
345,2417.93,8750,0.288,6,0.2025,696.38,1
601,5651.12,18684,0.1788,6,0.1829,1010.32,0
707,8983.3,44118,0.373,7,0.0647,3351.0,0
488,4056.14,15410,0.1819,1,0.273,737.65,0
428,6692.46,16105,0.4541,9,0.1831,3039.26,1
836,30732.46,19913,0.6004,6,0.1223,18453.21,0
565,20028.37,37028,0.1434,5,0.1211,2872.33,0
417,6955.58,48342,0.6008,6,0.0687,4178.68,0
763,6881.94,47480,0.1552,5,0.0261,1068.06,0
443,2638.05,18711,0.7457,2,0.0585,1967.12,0
741,8671.99,25967,0.0195,4,0.0934,169.45,0
499,3577.46,37023,0.1164,2,0.1248,416.43,0
456,14580.04,37005,0.5359,5,0.0489,7813.79,1
786,1839.74,27622,0.1977,2,0.3299,363.73,0
433,3789.67,46201,0.2454,1,0.1287,930.02,1
447,4746.29,10497,0.3099,3,0.0159,1471.01,0
635,3577.83,17350,0.4063,8,0.1335,1453.84,0
370,2445.82,49709,0.5706,0,0.0059,1395.71,1
532,5095.66,23696,0.3301,7,0.1268,1681.9,0
633,7141.0,28470,0.399,4,0.1796,2849.42,0
389,5640.73,31889,0.1445,1,0.1222,815.17,0
633,2568.64,11224,0.3427,8,0.1444,880.32,0
498,6761.23,42724,0.3578,1,0.0937,2418.92,1
460,2687.69,6465,0.307,2,0.1245,825.08,0
837,2270.47,17882,0.4251,0,0.0722,965.28,0
420,6193.36,33203,0.1506,0,0.2609,932.67,0
600,8900.62,28944,0.1058,1,0.1273,942.04,0
735,4127.57,30837,0.1556,1,0.1066,642.16,0
367,4531.95,3944,0.1768,5,0.0487,801.39,0
758,2942.43,25336,0.1055,7,0.1171,310.55,0
813,4229.76,39624,0.2721,3,0.0312,1150.89,0
697,2066.18,45764,0.5705,2,0.077,1178.68,0
585,13978.91,32796,0.501,1,0.1486,7003.62,0
439,7944.97,29789,0.3496,0,0.1,2777.94,0
581,5910.16,46420,0.2578,7,0.1333,1523.84,0
756,4590.44,25222,0.6053,6,0.007,2778.58,0
386,7784.12,39845,0.2955,1,0.4375,2300.19,1
378,4230.87,1135,0.4047,6,0.0391,1712.05,1
504,2926.55,16773,0.1365,5,0.2213,399.41,0
636,2199.2,43060,0.3242,7,0.165,713.03,0
553,5671.79,27447,0.4047,5,0.0195,2295.48,0
603,12104.36,5033,0.3723,3,0.2447,4506.97,0
679,2167.14,21497,0.0548,7,0.0243,118.67,0
429,2293.89,15178,0.1795,0,0.1717,411.82,0
575,3773.86,7546,0.286,9,0.158,1079.37,0
482,8078.17,9396,0.5844,0,0.0607,4720.69,0
567,2892.12,21978,0.6662,3,0.0385,1926.66,0
621,2671.65,44331,0.4438,0,0.0014,1185.7,0
811,5369.98,13882,0.4554,4,0.2309,2445.55,0
377,4568.16,17945,0.0251,8,0.0407,114.75,1
638,1748.44,22784,0.3444,8,0.1287,602.21,0
808,1840.01,4314,0.4491,8,0.1988,826.28,0
537,5620.22,19595,0.1133,5,0.2035,636.74,0
433,4002.88,19755,0.2688,0,0.0626,1075.96,0
491,15658.69,33311,0.6958,9,0.0645,10895.62,0
655,6039.42,46695,0.2391,4,0.0882,1444.26,0
577,1540.5,31598,0.0808,9,0.0962,124.5,0
317,4123.55,36449,0.4117,1,0.3253,1697.53,1
823,3640.8,36574,0.5672,0,0.139,2064.88,1
479,1951.39,45729,0.6945,4,0.1938,1355.17,0
422,11766.66,19639,0.337,4,0.0411,3965.5,0
545,8039.25,46370,0.272,0,0.0845,2186.53,1
672,2545.91,32023,0.2528,6,0.0427,643.52,0
350,2682.75,10092,0.1964,2,0.0888,527.0,0
370,1630.17,7382,0.4108,5,0.1217,669.62,0
779,2907.99,43710,0.4758,1,0.0328,1383.7,0
318,5014.27,4159,0.4911,8,0.3529,2462.28,1
383,3684.73,6656,0.1912,1,0.0443,704.57,0
454,15428.17,2452,0.4158,1,0.1169,6414.62,0
656,1730.86,43203,0.4321,0,0.0503,747.89,0
742,5080.37,19706,0.674,0,0.0405,3424.05,0
368,9316.44,10862,0.0811,3,0.0676,755.13,1
822,4121.41,11219,0.2218,6,0.0055,914.12,0
442,1511.87,24481,0.1991,3,0.0715,301.07,0
491,2612.52,35536,0.7287,4,0.2376,1903.83,1
686,3064.88,7096,0.3986,5,0.026,1221.56,0
677,15024.93,38953,0.4694,4,0.2124,7053.41,0
834,11211.38,12855,0.5578,4,0.0284,6254.04,0
592,13417.11,44262,0.3827,3,0.1906,5134.76,0
308,8489.25,15460,0.4967,8,0.0202,4216.86,1
570,3233.28,34937,0.6891,4,0.0431,2228.0,0
686,10952.59,22094,0.3545,8,0.466,3882.8,0
392,17500.03,40358,0.3575,3,0.3269,6255.81,0
828,3223.57,28924,0.4698,8,0.0083,1514.57,0
453,2707.43,18789,0.0954,4,0.259,258.27,1
704,4666.71,1123,0.3418,7,0.0689,1595.14,0
448,2328.85,49394,0.5147,0,0.1863,1198.72,1
566,1632.67,6909,0.3789,3,0.1112,618.66,0
721,13162.6,32854,0.2642,3,0.0395,3477.64,0
771,11900.77,4896,0.3466,1,0.008,4125.31,0
846,2210.07,41834,0.3261,2,0.163,720.78,0
825,3595.24,43141,0.3684,7,0.0339,1324.66,0
802,8612.29,18111,0.2725,7,0.1397,2347.19,0
313,5827.02,8039,0.2648,0,0.041,1542.85,1
663,3508.7,45844,0.1723,1,0.0769,604.55,0
418,6952.98,25099,0.2276,3,0.0954,1582.78,1
537,10593.95,4670,0.1359,5,0.332,1439.34,0
845,11923.33,44335,0.3335,2,0.1775,3976.37,0
468,3404.73,16029,0.4253,6,0.1298,1448.16,1
821,2262.52,32811,0.4768,2,0.0931,1078.7,0
815,11259.99,16793,0.3112,7,0.0809,3503.72,0
696,1888.49,42318,0.0245,5,0.014,46.29,0
405,6616.06,49106,0.4117,7,0.2258,2724.14,1
384,2105.61,21126,0.601,6,0.2572,1265.41,1
513,3473.17,20228,0.0798,4,0.0509,277.23,0
420,3621.09,19595,0.2606,4,0.0166,943.79,0
431,2191.5,1972,0.2054,2,0.1894,450.1,0
496,11739.28,1360,0.2299,3,0.0427,2699.26,0
318,1510.69,3632,0.3576,7,0.1169,540.15,0
311,10470.05,36958,0.1507,4,0.1522,1578.06,1
380,10110.78,38716,0.0968,8,0.0028,978.96,0
629,3024.83,16346,0.321,2,0.049,971.01,0
691,6373.43,49322,0.2415,9,0.039,1539.2,0
606,2665.74,19008,0.3009,2,0.2438,802.23,0
566,7188.08,13120,0.6442,7,0.076,4630.25,0
746,4794.11,31283,0.2428,7,0.0367,1163.85,0
740,2927.99,8818,0.3651,6,0.0352,1069.12,0
301,3544.87,6119,0.5038,5,0.0505,1785.98,1
819,6183.3,31579,0.1822,6,0.0128,1126.88,0
608,10961.99,46721,0.0472,6,0.0217,517.69,0
821,2060.39,48668,0.4252,5,0.1462,876.06,0
768,4888.59,30837,0.4069,8,0.0111,1989.2,0
511,2670.67,1975,0.1252,4,0.3807,334.25,1
411,7965.29,17265,0.5292,4,0.1399,4215.6,0
307,1791.3,5318,0.5393,5,0.247,966.04,1
776,6171.28,36081,0.1119,9,0.0077,690.82,0
759,2269.23,42515,0.1725,3,0.0608,391.41,0
552,5129.18,44069,0.0534,9,0.222,274.05,0
825,8724.06,48816,0.1229,9,0.1962,1071.89,0
737,7127.31,14134,0.3828,8,0.0088,2728.06,0
535,7092.54,40432,0.1774,1,0.1316,1258.01,0
605,4417.96,47150,0.0566,2,0.0325,250.02,0
777,10356.3,11841,0.2721,8,0.0242,2817.97,0
319,5047.95,27135,0.2113,0,0.1646,1066.62,1
515,11480.7,13427,0.2159,4,0.1086,2478.69,0
434,4663.24,41251,0.153,2,0.0069,713.39,0
428,4320.6,35131,0.5863,2,0.0315,2533.02,1
709,2505.93,37727,0.4624,0,0.05,1158.72,0
721,4647.96,26165,0.2741,7,0.2764,1273.84,0
593,2106.01,2749,0.1105,2,0.1711,232.79,0
545,9651.36,34308,0.3569,3,0.1529,3444.77,0
385,6006.71,8634,0.523,4,0.0834,3141.77,0
674,21728.05,11614,0.4209,4,0.006,9144.45,0
745,1886.47,25866,0.1255,1,0.1013,236.66,0
677,2601.29,11282,0.3436,6,0.1614,893.75,0
689,9887.44,21319,0.5052,5,0.3159,4995.44,0
350,3511.79,37726,0.206,6,0.0663,723.32,1
541,4011.71,16412,0.6794,9,0.2623,2725.7,0
593,9383.12,37627,0.0385,9,0.0589,361.49,0
565,4451.1,9050,0.1596,2,0.0971,710.35,0
419,2360.09,25583,0.3788,7,0.2242,894.05,1
547,10403.61,19041,0.3636,5,0.0121,3782.56,0
369,1626.22,7185,0.3526,6,0.2157,573.48,1
356,10530.3,21812,0.3839,8,0.299,4042.08,0
681,1707.36,26832,0.5134,7,0.3123,876.64,1
338,5884.65,18423,0.5426,7,0.0143,3193.29,1
742,1797.51,48156,0.5459,2,0.0543,981.33,0
317,6399.6,42644,0.0564,0,0.1082,360.95,1
651,1638.25,37786,0.2157,0,0.1987,353.32,1
597,8892.25,30665,0.2564,9,0.1911,2280.27,0
582,4009.02,10989,0.333,1,0.1277,1335.11,1
409,1892.45,19208,0.7601,7,0.0906,1438.48,1
479,6407.87,24054,0.2202,9,0.1078,1411.22,0
843,4187.81,31477,0.2937,5,0.134,1229.78,0
324,2347.57,31374,0.5527,5,0.0534,1297.48,1
356,1563.19,42220,0.3509,0,0.0063,548.49,1
479,3665.13,4571,0.6211,1,0.0548,2276.45,1
531,1858.08,20576,0.1747,4,0.0794,324.54,0
642,1895.61,10680,0.391,2,0.0204,741.27,0
776,2744.24,26706,0.3447,1,0.0306,945.97,0
754,5481.97,15318,0.3327,8,0.0504,1823.9,0
531,4519.33,21659,0.0863,9,0.2263,390.11,0
588,1785.93,6029,0.1578,6,0.2375,281.8,0
512,15322.35,49436,0.6294,0,0.0675,9644.28,0
557,10227.45,3774,0.0576,0,0.1314,588.75,0
829,2700.24,17972,0.3245,2,0.0517,876.16,0
528,2021.98,15048,0.3915,9,0.0763,791.59,0
525,12917.13,34372,0.6949,5,0.0994,8975.73,0
734,3973.21,44188,0.6389,1,0.4639,2538.48,1
701,2991.03,42133,0.4052,7,0.1434,1212.06,0
387,4196.19,15689,0.1309,3,0.1055,549.24,1
841,7426.72,17737,0.2511,7,0.1542,1864.48,0
608,2237.54,17014,0.5325,6,0.0193,1191.42,0
642,7335.39,22818,0.2328,1,0.196,1707.54,0
735,7036.34,34201,0.9157,8,0.317,6443.27,1
476,4600.45,12144,0.2478,4,0.0685,1139.83,1
438,9534.96,32001,0.3139,5,0.0702,2993.05,0
493,2066.92,1867,0.201,1,0.023,415.37,0
485,5120.21,28182,0.3416,2,0.123,1748.96,1
517,3886.57,15340,0.2734,9,0.0333,1062.57,0
463,3694.75,12837,0.8701,7,0.2082,3214.62,1
460,2664.41,48059,0.3101,4,0.1946,826.35,0
824,3362.64,9787,0.3826,9,0.0711,1286.62,0
341,1957.83,1393,0.2152,0,0.2227,421.24,1
509,2659.27,13056,0.1637,8,0.1642,435.29,0
574,2769.63,44160,0.4909,0,0.0029,1359.59,1
578,6601.42,45957,0.4927,8,0.0643,3252.58,0
550,1699.07,29429,0.6328,9,0.0158,1075.24,0
609,5712.94,46909,0.4624,5,0.1925,2641.84,0
439,2501.08,32899,0.3729,6,0.0566,932.54,0
845,1841.63,33221,0.2696,0,0.2257,496.42,0
829,2931.31,21754,0.2866,9,0.2719,840.09,0
356,2516.85,45389,0.5178,0,0.0148,1303.15,1
411,4712.14,21905,0.4357,4,0.0333,2053.25,0
304,3268.78,25083,0.612,1,0.2225,2000.47,1
709,15024.84,42098,0.72,9,0.1145,10817.17,0
713,14747.21,30621,0.1343,4,0.2379,1979.81,0
481,3845.9,21577,0.5652,4,0.008,2173.86,1
312,7840.69,37728,0.1717,5,0.1458,1346.25,1
638,1553.43,1663,0.1845,8,0.0224,286.66,0
558,4674.63,48301,0.5342,5,0.0204,2497.36,1
389,6939.38,20216,0.3813,9,0.0278,2645.66,0
549,2478.2,48259,0.3611,0,0.0189,894.82,1
554,1752.49,10265,0.2264,4,0.0217,396.77,0
407,2178.03,5574,0.3515,1,0.1208,765.55,0
784,3832.5,23755,0.1394,7,0.0169,534.42,0
557,4323.89,32241,0.395,6,0.0457,1707.72,1
581,3417.86,23676,0.2774,5,0.0164,948.21,0
387,3819.09,22561,0.2498,1,0.0083,953.97,1
503,4041.29,25737,0.2091,2,0.0711,845.1,1
315,7368.92,24390,0.0903,8,0.0166,665.07,1
450,1944.81,27076,0.3643,8,0.0271,708.48,0
553,7360.49,6546,0.5043,6,0.0758,3711.75,0
487,6167.06,22280,0.4984,1,0.0272,3073.6,1
628,6913.93,33953,0.6583,6,0.1566,4551.44,0
843,6804.09,22037,0.0687,0,0.0937,467.57,0
696,4043.98,41576,0.295,8,0.094,1192.95,0
816,2449.99,29564,0.3575,8,0.0385,875.91,0
758,4576.91,34597,0.5708,5,0.0521,2612.36,1
629,14178.63,20903,0.0864,9,0.0044,1225.45,0
468,5052.03,31806,0.5312,0,0.0773,2683.72,1
665,1544.43,47328,0.2155,7,0.0555,332.76,0
477,1746.27,25392,0.4698,5,0.0746,820.49,1
661,21270.09,29087,0.1074,8,0.0324,2283.6,0
339,1798.66,45288,0.3612,8,0.1252,649.68,1
715,1688.56,45308,0.6168,6,0.0327,1041.49,0
654,3241.79,23293,0.076,3,0.0705,246.33,1
554,15436.21,11677,0.5442,0,0.1004,8400.7,0
442,3034.86,13803,0.3345,2,0.2177,1015.28,0
310,3609.75,47656,0.6461,5,0.1983,2332.41,1
325,5521.33,47002,0.2483,0,0.0182,1370.73,1
720,1597.63,2225,0.6718,3,0.2494,1073.26,0
520,10621.87,6774,0.169,7,0.0412,1794.91,0
795,4431.24,14043,0.2513,7,0.0759,1113.38,0
536,4015.52,17163,0.1182,5,0.0011,474.5,0
536,9385.27,3844,0.2702,5,0.2663,2535.68,1
518,13736.95,8347,0.3436,2,0.0131,4720.7,0
786,3702.6,21804,0.1425,6,0.0594,527.6,0
760,2257.1,37764,0.277,7,0.0121,625.12,0
443,8264.96,28246,0.2568,1,0.1894,2122.46,0
488,3565.1,43458,0.0972,4,0.1859,346.36,1
554,12467.19,2688,0.303,5,0.0586,3777.86,0
367,13474.86,48055,0.6839,0,0.1627,9215.15,1
635,1987.9,18251,0.3193,4,0.0146,634.82,0
708,14044.94,13504,0.4463,2,0.3064,6268.68,1
599,3337.17,40720,0.1657,2,0.0592,553.05,0
656,5656.69,28584,0.3564,5,0.0791,2015.87,0
555,1641.47,45484,0.6478,0,0.0456,1063.34,1
652,10288.73,49531,0.6723,4,0.2742,6916.8,0
820,5604.39,39852,0.0737,4,0.1933,413.16,0
823,5626.3,14219,0.1632,4,0.1161,918.29,0
583,10798.35,43972,0.1784,2,0.1884,1926.74,0
611,4339.93,25815,0.2414,5,0.0313,1047.47,0
398,3614.04,49865,0.3927,0,0.0253,1419.17,1
496,9543.51,25623,0.6864,9,0.3144,6551.07,1
781,6925.71,37817,0.3811,0,0.1491,2639.13,0
525,13401.81,4457,0.4923,1,0.0354,6597.84,1
664,12761.78,28855,0.3376,3,0.3982,4308.95,0
667,3427.18,37258,0.0987,9,0.1103,338.32,0
374,3869.49,16470,0.5691,8,0.0139,2202.19,0
341,2682.78,49957,0.5705,9,0.009,1530.53,1
721,5822.87,46930,0.2693,7,0.1622,1568.17,0
480,3313.64,19281,0.3553,9,0.1125,1177.25,1
844,7669.0,12728,0.042,1,0.0071,322.04,0
370,2018.39,46680,0.4886,0,0.079,986.25,1
404,1995.02,39723,0.6452,3,0.2076,1287.14,1
499,2414.91,11162,0.1959,4,0.1575,473.02,0
400,1852.23,30272,0.1895,1,0.0046,350.92,1
606,5370.67,36488,0.1901,9,0.0118,1021.22,0
676,2137.64,44341,0.4338,5,0.0231,927.25,0
698,2197.24,12338,0.223,7,0.0076,490.05,0
520,1557.32,23296,0.1963,4,0.1474,305.75,1
481,7594.69,12675,0.6131,3,0.5036,4656.42,1
606,8191.56,25070,0.4021,6,0.1386,3294.04,0
821,2207.06,21080,0.3724,4,0.0552,821.98,0
695,6880.98,48139,0.5043,7,0.3794,3470.32,0
303,3773.43,14936,0.1779,6,0.3746,671.42,1
580,2595.62,11019,0.4506,4,0.1826,1169.65,0
514,5384.94,42182,0.2529,7,0.0215,1361.61,0
719,2286.42,2746,0.4425,0,0.1083,1011.81,1
400,7156.86,23768,0.154,7,0.0449,1102.04,0
820,1695.14,9325,0.2064,2,0.0766,349.92,0
608,14289.53,45763,0.2592,0,0.0549,3703.71,0
809,1798.36,5486,0.3497,8,0.1835,628.83,0
362,4964.75,17485,0.1402,5,0.0104,696.19,0
525,10799.09,15328,0.1955,7,0.1095,2111.41,0
404,1547.9,20112,0.1296,9,0.0314,200.64,0
724,4260.72,45001,0.183,3,0.1537,779.5,1
554,3223.17,33280,0.1638,1,0.2693,527.86,0
728,4973.17,27576,0.323,5,0.1865,1606.41,0
733,2521.93,43528,0.0975,1,0.2915,245.84,0
506,1768.4,16702,0.3138,0,0.067,554.91,1
327,5433.28,22320,0.3362,6,0.0191,1826.87,0
635,3657.24,19437,0.697,6,0.3333,2549.03,0
368,5396.59,1193,0.1662,5,0.1035,897.0,0
812,2445.62,26317,0.1937,1,0.0145,473.81,0
466,3154.44,29482,0.2942,4,0.1501,928.07,0
667,4799.24,20343,0.1007,0,0.0424,483.46,0
550,5096.88,30144,0.3064,1,0.1181,1561.84,0
469,3362.87,12612,0.5145,4,0.016,1730.07,0
389,2814.31,20307,0.367,4,0.0013,1032.77,1
745,2779.17,20623,0.2834,6,0.3634,787.52,0
593,2268.03,21249,0.1506,4,0.0133,341.55,0
449,3074.57,9229,0.4612,5,0.1079,1418.11,1
431,2389.78,27274,0.5226,1,0.1689,1248.85,1
732,5518.47,38334,0.1673,4,0.3351,922.99,1
358,4867.21,7595,0.2319,7,0.022,1128.57,0
498,3428.88,29602,0.2273,0,0.0167,779.42,0
514,3077.09,39377,0.1213,9,0.2746,373.13,0
771,2585.21,38876,0.5548,6,0.1543,1434.32,0
546,4566.82,35551,0.3509,7,0.0882,1602.66,0
681,11548.43,43926,0.4794,4,0.0288,5536.48,0
538,6129.67,25678,0.1439,3,0.0239,882.06,0
666,6956.8,23214,0.5182,0,0.1316,3604.83,1
467,8692.19,39599,0.4831,8,0.069,4199.56,1
350,3233.21,33809,0.5634,1,0.0015,1821.72,1
679,1759.76,44954,0.1785,4,0.1483,314.13,0
773,5397.36,28794,0.0939,6,0.2886,506.92,0
379,2336.33,23593,0.2819,7,0.0021,658.51,1
666,4866.99,29864,0.1821,9,0.2809,886.23,0
760,6880.77,45329,0.7664,3,0.1364,5273.25,0
838,7623.21,43636,0.4002,9,0.0167,3051.15,0
751,2937.22,4689,0.2614,0,0.1004,767.84,0
763,4373.31,41363,0.1984,6,0.1622,867.71,0
777,5380.51,15687,0.2933,9,0.3737,1577.91,0
719,8347.67,21381,0.1348,8,0.0053,1125.0,0
513,7231.68,34093,0.214,0,0.3193,1547.55,1
668,19183.18,24589,0.0938,0,0.1513,1799.14,0
413,1532.47,2120,0.5186,6,0.186,794.74,1
802,3801.38,17491,0.1003,8,0.1289,381.11,0
610,2683.1,44638,0.2236,4,0.0549,599.84,1
768,2010.85,40062,0.44,3,0.3532,884.68,0
343,11199.7,6193,0.388,5,0.0153,4345.59,1
714,26283.28,24608,0.2387,8,0.0964,6274.18,0
545,2296.71,16213,0.4758,1,0.2111,1092.73,0
383,1656.77,49379,0.2059,4,0.2313,341.05,1
506,2786.63,15230,0.6481,3,0.1578,1805.94,0
450,8703.89,19423,0.2742,2,0.0413,2386.34,0
827,2891.94,18187,0.4022,4,0.0643,1163.07,0
464,1734.34,11040,0.3,6,0.0293,520.29,0
444,1715.68,1766,0.3362,2,0.1708,576.74,1
336,3730.43,30949,0.4531,2,0.0686,1690.21,1
632,12242.75,47464,0.232,5,0.0448,2839.91,0
702,2847.04,4527,0.3151,4,0.1616,897.08,0
713,3728.58,12021,0.1086,2,0.1315,404.75,0
344,1930.05,18872,0.0918,0,0.0041,177.25,1
701,4221.5,37897,0.3499,9,0.1376,1477.3,0
505,6270.12,12758,0.8268,1,0.037,5183.83,1
361,2765.15,19757,0.4013,2,0.0578,1109.59,0
719,2907.95,26412,0.8526,3,0.1432,2479.24,0
767,8880.01,15312,0.3655,4,0.0317,3245.55,0
318,1541.67,23119,0.0421,9,0.1478,64.94,0
664,5547.58,12804,0.3961,8,0.148,2197.25,0
599,3502.74,47545,0.2148,3,0.0105,752.29,0
306,2917.46,11983,0.4114,8,0.215,1200.23,1
727,5787.03,30999,0.1868,4,0.159,1081.12,0
416,8699.21,31557,0.3813,2,0.3477,3317.16,1
806,4769.33,40758,0.4424,6,0.3127,2110.0,0
845,1626.35,29788,0.3872,7,0.1506,629.65,0
624,3975.14,32950,0.2772,8,0.1873,1102.06,0
354,3985.24,4983,0.3801,8,0.1822,1514.97,1
341,4639.28,4768,0.4532,5,0.169,2102.33,1
596,5946.29,2504,0.486,8,0.1104,2889.73,0
530,1578.03,3450,0.316,2,0.0131,498.69,0
752,4288.72,12236,0.3889,1,0.1115,1667.91,0
693,5049.92,9002,0.0822,4,0.0011,415.12,0
821,3182.44,10891,0.5605,6,0.0117,1783.72,0
657,5914.88,39787,0.2315,6,0.0361,1369.16,0
743,2536.0,14898,0.2405,5,0.0684,609.93,0
427,3027.22,11472,0.2056,2,0.1247,622.49,1
704,14660.99,16264,0.0454,5,0.0508,665.9,0
691,3211.27,18691,0.1838,0,0.1136,590.08,0
492,3201.66,44487,0.1339,2,0.0789,428.72,0
377,5122.2,33632,0.5376,1,0.0426,2753.59,1
384,15658.44,34743,0.4162,3,0.0509,6516.89,0
