age,income,credit_score,loan_amount,debt_to_income,employment_years,num_accounts,late_payments,savings,education_level,default
49,30111.65,783,64089,0.262,12,14,0,5415.7,3,0
37,27302.97,315,33934,0.3793,28,11,0,412.37,0,1
67,84585.73,825,56595,0.2504,23,3,0,3575.23,1,0
28,17611.52,635,27592,0.3106,3,14,1,25164.15,3,0
32,35747.52,815,24039,0.3463,17,7,4,2521.38,1,0
49,46717.51,426,65099,0.3721,11,8,1,9518.0,1,1
45,51979.8,817,35018,0.185,3,10,0,23799.28,3,0
39,73689.78,428,54158,0.6507,25,6,2,6696.44,1,0
58,34721.96,810,5558,0.2036,3,12,0,5910.94,1,0
34,57683.19,722,33174,0.1241,4,5,1,1520.61,1,0
43,54617.18,684,43631,0.4931,18,10,2,39430.82,0,0
61,50695.09,531,68687,0.6546,8,12,1,1943.98,1,1
24,61034.76,494,16552,0.3825,6,5,0,6567.34,2,0
59,28516.25,364,36065,0.1289,24,1,3,1879.33,0,0
43,18980.13,576,3614,0.4638,6,12,1,4282.99,2,0
42,20715.27,523,35647,0.4023,11,6,3,21542.41,1,1
27,26445.91,577,58940,0.2598,9,6,3,10309.18,1,1
62,46209.44,665,1620,0.0306,28,3,1,98.93,0,0
36,97590.86,815,24082,0.1594,19,4,1,34040.76,1,0
28,69373.2,514,22891,0.1744,20,4,1,15320.49,0,0
30,85024.03,738,63395,0.3766,12,6,0,60059.62,3,0
25,34452.83,727,51955,0.5246,22,14,1,14391.33,0,0
57,38337.54,695,33314,0.1507,5,8,1,14475.47,1,0
21,37515.77,508,24500,0.1782,8,12,2,12019.04,0,0
64,24586.63,800,54685,0.3758,18,13,0,5503.4,0,0
48,17842.68,762,65783,0.6138,23,13,1,3782.57,0,0
45,55222.57,526,51189,0.298,15,9,0,7448.34,1,0
28,218838.98,674,20567,0.4163,26,9,0,1963.04,0,0
60,23213.27,799,26978,0.2514,25,5,1,12816.86,2,0
18,17151.44,392,77089,0.0396,10,8,0,59216.14,3,0
66,83040.06,759,10630,0.2817,3,13,0,9186.3,3,0
64,28101.12,620,13003,0.6789,24,8,1,19411.24,3,0
69,94643.87,309,42444,0.2329,0,10,1,1891.39,0,1
55,69773.18,602,32607,0.4031,20,4,2,17433.72,0,1
41,146073.47,621,25821,0.4331,11,4,2,23798.27,3,0
64,38661.73,755,15601,0.7444,3,3,2,18255.29,3,0
48,63807.91,577,46904,0.4064,4,13,3,9868.73,1,0
58,43134.77,837,72657,0.1963,5,5,0,26088.39,0,0
63,59813.01,692,39557,0.2421,13,8,1,32562.4,1,0
67,41869.86,394,53523,0.329,28,8,1,16893.67,0,1
43,24406.52,406,51502,0.0643,0,9,0,7921.16,3,0
66,46908.06,689,23098,0.4222,7,14,1,18036.24,2,0
67,48840.66,825,46902,0.1996,14,1,0,4651.21,1,0
22,89876.15,370,40253,0.4821,11,14,1,4255.53,2,1
37,74849.65,675,76516,0.1174,26,12,1,4275.69,0,0
69,64051.09,667,45280,0.2418,18,4,1,2221.67,2,0
58,20415.61,350,9951,0.0801,22,6,1,9753.64,3,0
28,72382.61,442,9117,0.4004,6,5,0,10831.67,0,0
50,46219.1,718,26979,0.6805,8,4,1,19635.42,3,0
67,116036.5,847,75525,0.1029,10,13,1,11858.41,0,0
55,128585.25,799,17915,0.2481,26,11,1,15138.42,0,0
44,17553.12,466,60261,0.1997,22,3,1,11674.23,0,0
51,92326.61,559,73964,0.234,27,2,2,11941.73,3,0
32,16729.18,491,71440,0.1929,7,9,1,4163.47,0,1
49,35589.88,501,36677,0.2281,3,10,2,33780.12,0,0
38,50169.36,484,50830,0.1429,9,3,2,10182.98,1,1
63,22212.92,457,53536,0.4739,19,4,0,8846.38,3,0
22,76724.58,398,9922,0.0844,9,1,5,18787.35,0,1
23,15377.54,540,68561,0.4663,7,1,0,5463.77,0,0
55,23308.94,790,14220,0.1048,13,10,1,1012.05,0,0
39,54122.98,501,46958,0.0719,3,9,4,2745.72,2,0
35,71390.38,808,54380,0.6305,28,11,3,16507.38,2,0
31,126808.08,395,3766,0.3393,19,4,2,13160.76,1,0
27,70010.92,789,34159,0.4197,25,10,0,1246.44,2,0
63,65133.1,517,11935,0.4902,2,4,1,721.97,1,0
30,37564.73,826,4784,0.043,27,6,0,9726.13,0,0
48,15057.84,572,21221,0.0737,2,2,0,27911.32,3,0
47,20760.65,518,30179,0.149,26,6,1,1922.76,0,0
20,49414.22,631,19069,0.4388,3,13,2,7963.37,3,0
47,65594.84,752,36682,0.2494,11,7,4,16711.4,1,0
23,39315.18,451,57268,0.3324,28,1,0,7522.45,3,0
46,74033.31,646,78818,0.3657,29,8,0,4325.17,1,0
25,48203.54,713,21110,0.3219,17,13,2,15633.81,1,0
61,18468.21,826,32232,0.7373,27,6,2,14750.2,3,1
62,24594.6,730,45273,0.5551,18,9,0,17748.16,0,0
60,97465.67,678,71487,0.5175,10,13,1,29022.76,2,0
61,73080.01,727,56210,0.3324,27,4,0,1632.62,0,0
50,116318.88,383,74191,0.5933,17,11,0,4166.99,1,0
34,20627.76,491,30461,0.3808,13,2,0,42677.92,0,0
65,223245.37,340,5610,0.6195,10,9,0,9027.24,0,0
28,25573.72,608,57973,0.633,13,8,2,11090.56,0,1
30,15533.24,677,8583,0.1098,21,2,1,21549.87,2,0
67,283249.76,435,26583,0.3764,28,8,2,11745.57,3,0
28,29849.85,405,18701,0.4733,2,11,2,11495.91,2,1
48,64620.55,818,7880,0.3511,1,8,0,1103.76,0,0
45,23748.59,841,52845,0.5383,8,5,1,7069.23,3,0
61,54062.02,425,73417,0.4277,7,7,2,11183.87,0,1
23,120469.72,656,4722,0.3981,4,7,2,16465.78,1,0
58,32366.8,699,21077,0.2121,28,4,1,5331.36,0,0
33,64924.46,378,14229,0.061,8,6,2,1318.59,3,0
21,24366.13,688,74338,0.4357,4,10,0,4554.31,2,0
52,59112.77,834,62679,0.4285,20,6,1,5616.55,2,0
65,33456.82,373,12439,0.2197,12,13,1,13903.38,0,1
43,25676.38,304,36902,0.3396,10,6,2,199.79,2,1
29,31905.87,762,3598,0.3166,10,9,2,4874.31,3,0
28,23866.74,381,5052,0.526,19,2,0,5939.96,2,0
54,119486.95,836,13741,0.5532,11,10,3,7987.65,2,0
42,37776.66,704,70360,0.1546,18,8,0,35065.41,0,0
35,27663.34,813,37288,0.148,12,8,2,13493.92,3,0
36,41772.59,577,2249,0.3323,25,1,3,2515.81,3,1
40,32390.31,523,23970,0.4802,8,11,1,10042.0,1,0
55,76389.76,367,16565,0.4376,3,13,1,4248.44,2,0
35,174663.22,619,57995,0.6342,6,14,0,16682.04,3,0
43,40934.1,318,52656,0.8911,4,14,1,1876.19,1,1
23,103808.47,642,63134,0.0511,6,2,1,1560.73,0,0
21,52547.79,642,46765,0.2998,27,13,3,1069.1,1,0
61,22698.06,396,3014,0.0882,7,14,0,7854.92,1,1
68,67793.72,351,71480,0.2018,13,4,0,1315.39,3,0
46,47417.27,474,15012,0.1072,23,5,0,426.5,1,0
51,62320.04,637,58498,0.3222,9,5,1,4041.5,0,0
34,114199.68,652,69776,0.423,5,6,1,16003.13,3,0
60,41126.77,690,62711,0.1555,4,7,1,1696.9,3,0
60,119149.4,414,43530,0.2846,14,1,0,4429.96,3,0
33,77503.83,647,19018,0.3003,15,7,1,5722.37,3,0
19,45177.58,300,18916,0.3188,26,6,1,20872.33,0,0
51,56597.04,362,41376,0.1161,1,5,1,6469.57,0,0
25,32725.68,525,66046,0.3469,27,14,1,7173.49,0,1
30,199963.92,722,59742,0.1295,14,6,1,2938.68,2,0
59,64530.06,318,78125,0.4042,7,11,1,11042.57,0,1
25,17017.67,330,13437,0.6553,20,8,2,259.97,1,1
47,32795.17,323,63146,0.457,23,13,0,33365.31,3,1
49,58935.5,510,28618,0.1011,21,12,0,6893.95,1,0
53,17609.2,460,51767,0.478,23,6,0,638.06,0,0
64,16087.83,554,10705,0.285,12,5,0,8190.97,2,0
47,41904.65,413,58146,0.0549,16,6,1,7215.1,2,0
18,33202.54,803,52750,0.1719,14,9,0,2753.62,3,0
60,40955.32,519,45379,0.5541,24,12,1,2342.17,0,0
56,28713.81,656,53682,0.2462,13,1,0,3157.6,2,0
34,23099.35,468,65713,0.2536,24,14,2,1389.54,1,0
37,67579.05,823,57919,0.5145,18,3,2,7580.54,2,0
41,47522.51,541,61384,0.6039,12,3,0,21114.36,3,0
67,25050.14,674,52128,0.4649,20,9,2,25656.08,2,0
39,32327.65,438,2835,0.1615,27,3,0,30573.32,0,0
46,55320.78,396,22283,0.1934,6,6,2,9172.27,1,0
39,18373.68,446,50506,0.3212,7,9,1,9716.69,3,1
61,22178.71,481,54625,0.6865,6,10,0,3718.13,3,0
26,18423.0,356,36963,0.4874,18,5,0,21658.33,2,1
54,90285.12,341,10179,0.1878,14,10,3,6697.15,3,0
27,77819.01,842,12955,0.2486,6,11,4,3275.44,2,0
53,77983.56,301,8198,0.6606,16,9,2,33716.73,1,1
54,71696.73,587,68156,0.2831,20,9,1,12220.63,2,0
45,64806.09,437,45588,0.3435,24,6,1,6248.37,3,0
45,44167.13,811,12766,0.369,17,8,1,711.06,1,0
59,61259.98,521,54570,0.7691,18,9,2,1510.11,2,0
60,16760.25,630,70874,0.4843,24,9,1,2187.49,3,0
38,58715.03,703,49679,0.3305,2,8,2,23314.04,3,0
41,82703.72,807,6301,0.1028,23,13,2,35609.71,0,0
59,46223.89,426,16144,0.0992,21,4,3,3105.81,2,0
57,34908.41,564,14784,0.2143,6,8,0,6897.83,2,1
19,29622.14,314,68959,0.0673,20,2,2,15696.66,2,0
25,61325.93,525,9272,0.2535,9,3,2,4855.44,1,0
65,68111.71,404,2573,0.332,27,9,2,6780.17,1,0
44,107146.13,792,25419,0.3705,6,10,2,21859.01,0,0
39,33857.62,618,49555,0.2334,25,4,1,2325.77,0,0
54,81090.89,518,6176,0.2248,10,2,1,50917.04,0,0
44,52083.0,576,37161,0.1767,25,3,0,6093.69,3,0
46,111488.32,640,64440,0.4899,28,7,0,2988.14,3,0
20,48767.02,751,59862,0.07,2,9,1,22302.08,0,0
61,47806.96,668,16164,0.4957,26,7,1,795.89,3,0
30,53810.64,773,78758,0.0977,20,8,1,10281.14,0,0
62,77260.18,489,26379,0.4334,21,3,0,636.74,1,0
27,165462.12,718,19368,0.411,8,7,5,29223.44,3,0
53,18438.43,794,33771,0.4129,3,1,1,10208.72,3,0
26,17471.18,338,65950,0.3297,7,12,0,5074.49,0,1
44,139802.75,461,41245,0.3293,29,6,2,5523.48,2,0
51,48964.11,420,73792,0.2563,29,3,0,1804.87,0,0
68,57941.7,698,44327,0.0239,23,2,0,4463.0,3,0
18,44636.92,561,47454,0.52,25,14,4,23413.15,3,1
49,19425.21,428,47741,0.306,21,4,3,16366.8,0,1
42,80763.15,839,32977,0.444,11,11,1,10831.78,0,0
46,76886.43,655,7714,0.2175,7,14,0,34352.35,0,0
24,31809.09,731,78237,0.1798,14,9,0,8519.94,3,0
66,31453.27,364,15891,0.2553,27,6,1,1939.22,3,0
20,96863.11,517,53299,0.1643,13,12,1,12504.19,3,0
37,18379.89,726,66167,0.5969,4,9,3,8962.8,1,1
37,110828.21,373,66124,0.3094,16,14,0,5736.71,0,0
47,28347.18,759,59639,0.5017,19,8,1,1589.74,1,0
52,55450.71,724,41912,0.224,10,5,1,11321.45,0,1
52,138695.16,491,76452,0.5316,21,8,0,5871.05,1,0
66,66011.29,488,69446,0.2694,14,2,2,8642.52,0,0
56,39082.62,311,62516,0.5231,24,8,3,3789.24,2,1
44,67635.67,538,45250,0.0708,12,1,0,1692.8,1,0
43,33970.36,752,37116,0.323,29,11,1,4461.43,3,0
31,29611.66,682,23151,0.2228,3,13,1,19112.52,3,0
34,271895.02,347,72366,0.3283,21,12,2,1738.37,1,0
35,77525.71,616,45297,0.5375,12,3,0,6372.08,0,0
62,61568.21,508,41888,0.2975,25,7,2,3532.64,1,1
69,34752.94,846,57195,0.4064,12,4,1,32789.51,3,0
46,17268.47,418,72016,0.2155,10,13,0,884.74,3,1
37,16419.72,614,75979,0.3629,4,11,2,2815.0,3,0
44,51352.93,335,55334,0.352,24,7,0,5970.31,1,0
35,79602.99,762,69345,0.2638,25,1,0,2840.59,1,0
21,49688.14,702,40761,0.5501,13,7,1,12261.94,2,0
18,97687.51,406,27930,0.1309,21,14,1,4634.41,0,0
67,16529.91,338,60117,0.3337,2,3,0,15176.65,2,1
18,35560.2,479,24095,0.5635,17,2,0,8013.42,3,0
43,27176.53,311,78482,0.514,2,9,2,5565.62,2,1
62,41680.1,638,4991,0.2045,5,2,3,4539.35,3,0
37,18380.82,847,24519,0.0994,25,3,2,2510.53,0,0
69,153689.09,425,27657,0.8774,7,3,2,2910.99,2,0
40,26368.97,362,1826,0.6423,23,4,3,1940.46,3,1
27,129975.0,381,43625,0.3458,27,11,4,19088.23,2,0
28,39972.29,598,18801,0.618,20,7,0,7947.01,1,0
58,205587.26,333,30846,0.2479,16,7,0,6594.71,1,0
58,51340.53,348,40566,0.3552,0,9,1,3889.78,0,1
22,135205.33,356,24157,0.5068,27,10,2,7274.67,0,0
18,15241.35,408,29363,0.4203,6,8,1,21417.78,2,1
34,77067.34,816,51559,0.2241,17,6,0,19386.27,0,0
39,120010.5,323,6136,0.8498,28,6,0,9140.21,0,1
51,21772.41,520,58937,0.2192,3,5,0,7549.31,1,0
62,19547.93,614,18421,0.7429,9,2,1,2559.02,2,0
58,39868.9,593,79027,0.5333,4,6,0,11806.73,1,0
46,137096.13,309,8546,0.4091,7,6,1,19194.87,1,0
21,50177.87,780,72439,0.4279,25,12,2,3648.39,1,0
22,48733.14,566,47623,0.5161,24,5,0,5718.87,2,0
28,21845.99,387,17406,0.3416,12,14,1,1128.44,2,0
68,15035.54,754,10825,0.2876,16,6,0,19533.2,2,0
38,89766.1,832,72823,0.4063,24,5,2,1028.18,1,0
52,19124.2,447,35173,0.6902,20,11,1,12185.36,0,0
29,60212.03,730,56619,0.2028,3,14,0,2069.99,2,0
43,125727.08,541,8923,0.4514,9,12,2,13229.39,0,0
68,25530.78,365,35374,0.241,20,4,0,10291.2,1,0
36,64249.78,677,62713,0.2686,29,3,2,11724.59,3,0
62,18688.56,687,42411,0.9066,24,14,0,10100.46,2,1
24,56657.53,508,65368,0.6385,7,1,1,5052.92,0,0
64,23057.02,714,9316,0.0976,9,11,0,9680.93,2,0
24,74923.36,315,11556,0.4708,12,4,4,2674.27,1,1
43,31129.6,596,11058,0.0979,11,13,1,3201.19,2,0
57,43011.85,519,26482,0.5341,20,9,1,673.51,1,0
22,56169.06,666,45494,0.073,12,7,1,9488.85,3,0
38,23453.92,528,26005,0.0577,26,7,0,18375.63,1,0
31,75902.68,739,33481,0.4389,29,7,2,4755.39,3,0
21,31220.43,831,29401,0.1804,9,14,0,2340.51,3,0
40,63861.46,749,41431,0.6749,20,4,0,17368.71,3,0
59,22754.02,335,65459,0.2434,0,12,1,10331.8,0,1
37,67430.82,721,79682,0.4538,8,7,0,22398.89,1,1
32,21173.17,488,77789,0.4085,2,11,0,62.63,3,1
67,39930.24,477,49504,0.1532,16,2,0,5127.55,1,0
69,27778.37,614,4223,0.5863,20,12,1,23122.12,2,0
62,77091.74,319,71977,0.2704,9,8,0,11251.09,1,0
46,28673.65,681,41149,0.4024,18,10,2,6327.41,1,0
25,111060.5,442,13863,0.3247,5,8,1,5353.72,1,0
58,115078.23,361,30564,0.6654,6,9,2,22553.24,1,0
65,24841.73,541,23499,0.7335,10,5,1,17825.72,0,0
36,57818.35,537,33132,0.1305,15,10,2,123.88,3,0
65,19131.26,430,5533,0.199,3,8,1,1290.73,3,0
56,37356.87,422,35409,0.1518,3,2,1,7180.86,3,0
63,71222.76,739,23987,0.0791,17,10,0,1217.57,2,0
45,63470.16,641,11633,0.1937,17,10,1,3212.58,2,0
63,59101.41,718,57207,0.103,6,8,2,18012.57,1,0
44,29941.77,754,51535,0.4681,10,10,0,4879.87,0,0
21,36368.49,497,4996,0.0345,4,9,2,5995.01,0,0
32,19888.77,581,1014,0.1683,20,6,1,1913.92,1,0
52,72126.68,300,2674,0.3475,27,6,0,9220.93,1,1
54,46542.98,631,38867,0.4032,17,4,1,1281.86,3,0
18,70513.21,511,58251,0.3148,6,13,1,9948.51,2,0
20,27882.35,386,56709,0.2138,1,8,0,13733.22,2,1
64,32649.48,360,18864,0.3138,28,7,3,20683.74,2,0
41,33305.5,394,27321,0.2777,27,12,0,8733.46,2,0
44,16173.58,446,25082,0.5213,4,9,1,4033.99,1,0
57,33769.7,545,41131,0.238,4,1,0,19083.61,1,0
53,88174.45,596,72493,0.3288,18,10,1,9078.87,2,0
51,117416.78,422,5210,0.3455,1,8,0,4433.81,3,0
46,47861.89,755,65586,0.1303,18,8,1,3894.04,3,0
41,42355.07,698,35851,0.3202,26,9,1,3865.66,3,0
41,16408.94,530,27865,0.4978,4,7,0,579.93,2,0
59,110114.47,833,5158,0.2495,11,9,3,1068.44,3,0
21,15589.3,701,58852,0.253,12,10,2,939.89,1,0
20,145314.98,429,50339,0.0546,21,8,2,3742.4,2,0
51,45231.4,591,21572,0.1904,19,9,4,6424.1,3,0
66,33830.29,575,5100,0.5919,6,9,1,1596.76,1,1
40,131095.51,675,45469,0.1584,1,1,0,17599.78,2,0
69,16111.2,354,61861,0.3332,29,3,3,678.68,1,1
40,54190.45,325,19456,0.2373,21,6,1,29061.05,3,0
62,50826.23,740,56803,0.1269,13,12,1,773.5,0,0
22,26141.57,496,66633,0.0457,24,11,4,22506.21,3,0
48,40207.6,542,76019,0.3738,25,7,1,3020.63,1,1
58,62534.03,489,37232,0.2743,4,4,1,43235.13,0,1
23,73444.39,575,68323,0.2166,19,10,1,7367.39,0,0
54,15032.27,708,22788,0.2635,29,2,0,184.77,2,0
27,139303.35,639,17092,0.0159,24,14,1,3322.18,0,0
57,23088.99,452,2132,0.3409,21,12,5,28161.38,2,0
24,26971.15,697,78850,0.178,11,4,2,3561.98,0,0
56,28761.45,743,14068,0.6707,3,6,0,4456.75,0,0
55,16734.92,726,48401,0.3409,16,13,1,451.52,2,0
38,20908.85,786,49526,0.2105,15,4,0,2920.33,1,0
37,208230.46,503,59958,0.1567,24,12,1,3001.87,2,0
20,32039.38,411,77593,0.5028,9,10,2,12586.89,0,1
68,20512.86,624,56041,0.8303,2,2,1,7047.51,3,1
39,20092.15,557,64372,0.6078,21,9,1,1755.54,2,1
64,72196.75,827,68562,0.2736,0,1,0,15876.73,2,0
21,101762.3,649,65046,0.2799,5,10,1,9455.1,0,0
45,28364.78,734,69086,0.3618,2,7,0,3126.02,0,0
29,15950.9,725,8089,0.176,18,9,1,2533.24,3,0
55,26359.39,579,17623,0.4112,26,3,0,25890.42,0,0
68,17617.9,670,50641,0.077,6,11,2,10135.07,2,0
53,19911.29,548,13043,0.8032,26,6,3,16472.27,2,0
64,40414.57,480,67572,0.2686,8,9,0,2555.6,2,0
58,26756.64,377,65136,0.4433,21,9,3,8885.2,1,1
22,47650.14,635,58061,0.149,11,4,2,549.73,2,0
30,28155.81,349,7122,0.5783,29,12,2,9031.78,1,0
40,142008.27,384,48346,0.1782,13,8,0,2276.32,0,0
67,121373.91,303,17150,0.0842,0,8,1,11059.17,1,0
47,52645.64,616,78228,0.4647,24,11,1,26877.54,2,1
54,34692.55,410,13054,0.9013,12,7,2,6138.0,0,0
42,36594.93,633,2767,0.3618,20,6,0,3644.14,1,0
65,38884.97,432,5708,0.0634,1,3,1,1315.53,0,0
44,73518.35,418,58999,0.2913,2,12,1,11104.57,0,0
68,42036.96,649,53158,0.4412,10,4,1,8774.97,1,0
31,102436.08,841,30292,0.2126,4,14,1,7865.15,0,0
65,144784.39,354,29082,0.5976,27,12,3,27483.42,0,1
64,33422.64,660,35024,0.8032,1,9,0,38237.98,2,1
53,52015.21,752,24461,0.3277,13,10,0,12622.51,3,1
56,19494.73,629,6351,0.2436,27,7,2,2181.43,3,0
33,25067.85,518,48031,0.3023,12,11,2,29330.1,0,1
39,39008.59,507,40718,0.4112,13,8,0,4230.08,1,0
38,25391.72,384,13777,0.2356,27,13,1,824.63,3,1
38,109140.18,544,9308,0.3653,2,6,0,2758.65,1,0
25,22754.19,634,44441,0.0123,7,12,1,17741.74,3,0
66,42368.22,511,14882,0.2088,12,1,1,2278.61,2,0
33,56878.86,482,5714,0.3604,21,11,0,5026.38,2,0
48,67974.62,432,44432,0.1896,11,12,0,3195.25,1,0
59,36734.94,649,18658,0.3058,17,9,2,489.99,1,0
27,106499.15,581,70245,0.3718,17,11,0,8248.95,2,0
49,52803.09,592,78027,0.124,16,3,3,9908.98,1,0
51,41052.3,568,51808,0.1914,6,13,1,15661.26,0,1
26,18132.36,496,40530,0.731,21,13,1,5355.63,2,1
34,43120.87,836,9834,0.179,12,3,2,1523.71,2,0
28,92350.27,319,15358,0.1479,12,9,2,10560.01,2,1
49,57899.42,704,10872,0.5621,5,4,0,22078.68,2,0
27,95314.14,414,59694,0.4427,20,8,4,1276.3,0,1
39,45655.88,325,51321,0.5132,18,14,1,2016.47,2,1
34,20673.91,694,74709,0.519,23,12,3,3992.81,2,1
21,15618.02,680,17685,0.4904,18,11,0,10506.7,1,0
65,31257.82,822,12333,0.6805,20,12,3,7419.43,2,0
69,68878.35,838,12356,0.4435,23,13,2,12460.75,3,0
64,85284.88,382,41584,0.5388,29,4,2,318.39,1,0
42,30778.17,849,52362,0.5572,27,2,1,16631.43,1,1
38,45802.17,744,12344,0.0487,15,13,1,43806.3,3,0
54,39599.62,386,45619,0.333,2,5,1,477.88,1,0
55,38783.36,686,2943,0.2737,13,11,3,6840.2,0,0
66,26840.3,697,61217,0.1078,20,3,0,13467.44,2,0
18,21597.55,585,22021,0.4521,26,4,1,6470.26,2,0
42,24855.58,668,9348,0.3028,5,12,1,8987.94,1,0
68,17561.5,721,78286,0.3159,16,3,3,25373.83,2,0
53,24936.44,742,71921,0.3345,15,1,0,7761.89,1,0
34,15415.96,819,17639,0.3692,1,4,3,2699.66,2,0
58,59409.14,587,65566,0.3155,22,9,0,13418.06,1,0
41,32115.59,394,43011,0.1935,8,7,0,4706.91,1,0
19,177778.16,340,19640,0.1076,12,13,0,3356.34,1,0
57,24689.42,630,36402,0.4337,13,6,0,2855.58,0,0
32,34097.36,454,66088,0.2204,25,14,0,826.9,1,0
49,34931.38,803,61240,0.1071,19,10,0,27016.81,0,0
56,15381.93,574,2891,0.0278,20,9,1,8286.41,0,0
23,97243.95,478,29259,0.2938,11,4,1,31033.31,3,0
18,16463.29,436,64021,0.6023,19,6,1,19789.72,1,0
64,141738.56,479,29987,0.2669,10,3,0,306.95,0,0
40,115184.07,481,53616,0.4481,18,3,0,2840.69,3,0
56,49507.84,558,11683,0.0805,9,10,2,3788.64,2,0
34,50296.92,542,62083,0.212,17,10,2,6729.95,0,0
51,62730.37,395,10967,0.2909,29,8,1,12592.34,0,0
58,37026.24,496,78664,0.2333,2,5,1,11418.38,0,0
46,61886.27,825,41194,0.3022,15,8,2,43639.46,3,0
26,17061.06,686,63661,0.475,17,9,1,25681.48,3,0
30,17500.34,707,73307,0.3375,13,2,2,2061.23,0,0
23,42498.17,568,44452,0.1264,23,13,0,19651.64,1,0
23,50895.09,470,13857,0.1593,16,7,1,18510.97,3,0
37,113443.33,469,32301,0.1592,4,13,0,8551.92,3,0
69,19974.86,458,56900,0.5491,16,13,1,4126.72,2,1
20,92832.83,808,32460,0.3663,20,14,0,2339.73,2,0
34,25610.2,746,50800,0.2406,13,14,0,2388.38,0,0
66,37545.6,381,10832,0.1606,2,12,0,4122.27,2,0
29,32130.53,356,48408,0.3168,24,2,1,7010.72,1,0
65,37998.8,818,13626,0.2351,14,14,2,8766.4,0,0
64,22339.59,411,58872,0.2863,11,7,0,3931.02,0,0
62,46514.08,347,79959,0.416,16,11,1,4409.56,3,1
18,87795.81,675,17802,0.4858,25,13,0,136.12,0,0
34,41215.27,332,17333,0.3906,16,3,1,21.22,2,1
20,45354.68,803,36120,0.5095,23,8,1,23771.2,0,0
43,100002.19,302,23159,0.0836,18,4,3,141.13,0,0
32,70096.79,785,25660,0.371,26,9,1,336.82,2,0
53,45340.62,815,57843,0.5302,6,12,2,2302.13,3,0
49,28409.82,341,35519,0.2511,25,4,0,13602.31,1,0
49,112298.39,308,45935,0.0489,4,2,0,11360.66,2,0
21,53719.41,441,23507,0.2416,1,13,1,10417.89,1,1
35,26247.02,735,72060,0.4719,15,4,1,8555.56,1,1
66,29107.75,326,58223,0.5584,29,5,1,2252.7,1,1
36,88135.23,342,28675,0.1861,12,8,0,5073.88,0,1
60,17031.73,430,18673,0.2168,10,3,2,6502.79,1,0
69,232795.68,515,36470,0.4803,6,9,1,8733.34,3,0
52,21284.99,819,42603,0.2016,22,9,2,2211.82,3,0
57,86548.71,644,32230,0.4057,2,11,0,13057.61,3,0
31,37597.0,807,15542,0.1906,5,10,0,3694.92,0,0
50,45496.48,712,62407,0.1548,4,3,0,10794.69,2,0
31,110656.49,545,54821,0.1847,0,8,0,7215.12,3,0
51,38966.06,748,36690,0.1129,0,6,0,8970.14,1,0
21,49699.28,320,7654,0.4357,17,11,0,5329.83,0,0
41,17275.04,707,68557,0.0359,22,6,1,5889.12,0,0
46,15105.76,756,28446,0.1864,2,2,0,20263.76,3,0
36,27634.76,743,49484,0.3809,24,8,3,6460.26,1,1
23,66356.61,564,45078,0.4547,18,7,0,15793.4,1,0
50,20817.23,483,5225,0.5255,9,2,4,5025.67,3,0
66,20434.64,526,75745,0.1493,19,4,1,12057.48,1,0
57,38816.8,847,46487,0.5692,10,5,1,2651.32,0,1
36,61964.76,545,69676,0.4661,7,9,0,24891.44,0,0
18,71027.02,372,12721,0.4807,19,10,1,34196.57,3,0
22,23845.35,449,3587,0.8215,22,14,0,23159.17,1,0
44,18732.03,812,40437,0.3383,10,2,0,4252.86,2,0
33,141902.25,368,19989,0.3962,4,12,1,3236.41,3,0
23,28590.27,529,33726,0.433,21,12,0,2014.31,0,0
57,101385.72,371,71540,0.1981,23,7,1,20635.23,3,0
30,104611.56,696,42168,0.8124,3,5,1,1262.62,3,0
65,81631.7,383,65669,0.2641,12,2,2,10281.45,0,1
52,23321.64,598,74040,0.4131,5,10,2,4026.65,2,0
36,92618.56,592,72616,0.183,28,12,0,2081.54,3,0
29,80989.03,522,8408,0.0528,25,3,1,2039.36,2,0
33,55865.92,515,5153,0.4536,1,5,2,20477.11,2,0
60,33507.83,530,12055,0.3977,24,10,1,19648.32,0,0
27,28702.54,704,20760,0.0879,27,1,2,3174.94,3,0
42,20849.21,468,18752,0.2691,24,7,0,343.5,3,0
37,47078.44,628,4800,0.0935,27,1,1,20332.21,2,0
48,54604.75,725,67573,0.2013,25,6,1,590.34,3,0
21,35036.47,495,31054,0.3102,25,12,1,885.25,2,0
61,44026.85,825,62816,0.1097,5,6,1,17255.26,0,0
40,35330.71,376,27866,0.1327,21,1,3,16994.7,0,1
19,61100.24,576,1992,0.4316,9,12,1,2262.61,0,0
39,119186.57,765,24696,0.2869,22,7,0,389.68,2,0
68,23056.41,747,61282,0.6682,3,8,0,650.53,3,0
54,36613.98,619,74541,0.5016,15,3,0,6040.18,3,0
25,21832.5,459,53838,0.2308,22,12,0,5416.88,1,0
24,59130.57,791,30400,0.8754,9,10,3,2012.46,1,0
31,73732.14,612,18565,0.6625,0,1,1,23973.38,0,0
20,135913.43,460,40585,0.3517,12,2,2,8038.76,3,0
67,29712.23,607,35833,0.1563,13,1,2,16468.23,2,0
33,149998.44,445,13094,0.4736,22,9,1,1095.09,2,0
36,17940.86,695,32280,0.4823,11,4,3,36290.47,2,0
68,56573.43,388,47647,0.252,12,7,1,16593.51,3,0
35,17647.34,607,45378,0.3493,0,5,1,3394.3,3,0
