session_id,student_id,window_index,eye_away_duration_sec,face_missing_duration_sec,tab_switch_count,window_focus_loss_count,multiple_faces_detected,audio_voice_detected,head_pose_deviation_deg,label_cheating,archetype,split
S00032,32,4,1.7,0.2,1,0,0,0,8.3,0,honest_normal,val
S00150,150,1,5.2,0.0,2,0,1,1,30.9,1,cheating_collaboration,val
S00307,307,1,1.8,1.0,1,0,0,0,5.8,0,honest_normal,train
S00154,154,6,0.0,0.8,0,0,0,0,6.1,0,honest_normal,train
S00192,192,3,17.1,0.0,3,2,1,1,39.3,1,cheating_collaboration,train
S00049,49,6,17.3,1.3,3,3,1,1,25.4,1,cheating_collaboration,val
S00060,60,3,1.7,0.0,0,0,0,0,4.3,0,honest_normal,train
S00169,169,1,3.2,0.9,0,0,0,0,0.5,0,honest_normal,val
S00033,33,5,29.4,2.2,4,4,0,0,16.2,1,cheating_lookup,test
S00276,276,4,9.5,3.0,3,1,0,0,18.0,0,honest_distracted,train
S00300,300,1,0.0,0.6,0,0,0,0,2.1,0,honest_normal,train
S00252,252,7,0.5,0.3,0,0,0,0,7.3,0,honest_normal,train
S00017,17,2,8.4,1.9,10,4,1,0,29.6,1,cheating_lookup,train
S00284,284,5,7.4,9.8,0,0,0,1,8.6,0,honest_environment_noise,test
S00258,258,6,15.2,0.3,0,1,0,0,11.0,0,honest_distracted,val
S00170,170,7,9.0,1.5,2,2,0,0,6.1,0,honest_distracted,train
S00029,29,9,1.3,0.8,0,0,0,0,4.8,0,honest_normal,train
S00304,304,9,0.8,0.3,0,0,0,0,7.3,0,honest_normal,train
S00093,93,9,3.2,0.0,1,0,0,0,12.8,0,honest_normal,val
S00008,8,9,3.5,0.4,4,2,0,0,12.4,0,honest_distracted,val
S00243,243,3,8.8,0.8,0,1,0,0,9.7,0,honest_distracted,val
S00410,410,4,1.7,1.4,0,0,0,0,5.4,0,honest_normal,train
S00411,411,1,4.9,1.0,0,0,0,0,4.7,0,honest_normal,train
S00226,226,2,2.8,2.9,2,1,0,0,19.3,0,honest_distracted,train
S00043,43,4,7.6,3.4,1,0,0,1,10.9,0,honest_distracted,train
S00058,58,3,1.3,0.0,1,0,0,0,3.4,0,honest_normal,train
S00359,359,4,1.8,0.6,0,0,0,0,6.2,0,honest_normal,train
S00155,155,2,0.0,0.2,0,0,0,0,3.4,0,honest_normal,test
S00266,266,5,6.7,0.0,0,1,0,0,0.0,0,honest_distracted,train
S00231,231,1,11.8,3.6,1,4,1,1,31.7,1,cheating_collaboration,train
S00071,71,7,0.4,0.0,1,0,0,0,6.7,0,honest_normal,train
S00237,237,7,2.1,0.4,0,0,0,0,9.2,0,honest_normal,test
S00056,56,2,2.0,0.4,0,1,0,0,3.5,0,honest_normal,train
S00160,160,5,3.2,0.6,1,0,0,0,2.0,0,honest_normal,train
S00031,31,7,0.2,0.0,0,0,0,0,3.5,0,honest_normal,train
S00204,204,3,0.1,1.2,0,1,0,0,0.0,0,honest_normal,train
S00029,29,3,0.0,0.7,0,0,0,0,0.0,0,honest_normal,train
S00003,3,5,1.6,4.7,0,0,0,0,12.8,0,honest_environment_noise,train
S00344,344,3,5.7,2.0,2,0,0,0,19.6,0,honest_distracted,val
S00337,337,1,0.2,0.6,0,0,0,0,3.3,0,honest_normal,test
S00057,57,4,0.0,0.0,0,2,0,0,3.6,0,honest_normal,val
S00083,83,4,1.6,0.5,0,0,0,0,3.0,0,honest_normal,test
S00232,232,1,0.3,0.6,0,0,0,0,7.0,0,honest_normal,train
S00331,331,1,12.1,0.0,2,1,0,0,27.5,0,honest_distracted,train
S00326,326,6,32.0,5.0,2,7,0,0,18.2,1,cheating_lookup,train
S00293,293,1,1.1,0.3,1,0,0,0,12.2,0,honest_normal,test
S00073,73,3,8.0,3.6,5,3,0,0,20.8,1,cheating_lookup,train
S00291,291,3,0.0,0.7,0,0,0,0,10.9,0,honest_normal,val
S00370,370,2,12.0,0.0,2,2,0,0,12.6,0,honest_distracted,val
S00247,247,4,1.8,1.6,1,0,0,0,2.9,0,honest_normal,train
S00246,246,5,15.2,4.4,5,6,0,0,22.7,1,cheating_lookup,test
S00332,332,6,1.0,1.5,0,1,0,0,1.2,0,honest_normal,train
S00307,307,3,2.6,0.9,0,0,0,0,4.6,0,honest_normal,train
S00079,79,3,0.0,0.1,0,0,0,0,7.3,0,honest_normal,val
S00218,218,8,17.0,2.9,1,0,0,1,50.4,1,cheating_collaboration,train
S00090,90,5,4.8,4.2,0,1,0,0,16.6,0,honest_distracted,train
S00390,390,6,1.8,1.3,1,0,0,0,3.9,0,honest_normal,train
S00266,266,2,8.4,2.9,2,1,0,0,13.8,0,honest_distracted,train
S00412,412,5,2.9,0.8,0,0,0,0,7.1,0,honest_normal,train
S00045,45,6,24.7,4.3,8,7,0,1,24.7,1,cheating_lookup,train
S00093,93,8,1.5,0.4,0,0,0,0,0.4,0,honest_normal,val
S00353,353,2,10.9,2.4,4,0,0,1,38.9,1,cheating_collaboration,val
S00001,1,1,1.4,0.4,0,0,0,0,10.2,0,honest_normal,train
S00339,339,7,3.4,9.8,0,0,0,1,13.3,0,honest_environment_noise,train
S00368,368,8,3.6,0.8,0,0,0,0,7.7,0,honest_normal,train
S00075,75,1,2.5,0.9,1,0,0,0,8.3,0,honest_normal,train
S00218,218,4,4.3,0.4,0,0,0,0,10.0,0,honest_normal,train
S00140,140,5,1.0,0.5,0,0,0,0,0.0,0,honest_normal,train
S00417,417,3,1.6,0.6,0,0,0,0,3.8,0,honest_normal,test
S00122,122,3,23.1,3.4,6,6,0,0,29.9,1,cheating_lookup,train
S00361,361,3,8.6,4.7,6,4,0,0,21.6,1,cheating_lookup,train
S00036,36,1,1.3,0.0,0,0,0,0,9.0,0,honest_normal,test
S00419,419,5,20.0,2.8,7,4,0,0,18.0,1,cheating_lookup,train
S00129,129,2,26.9,2.8,5,3,0,0,23.0,1,cheating_lookup,train
S00356,356,2,17.6,2.3,11,5,0,0,32.8,1,cheating_lookup,train
S00289,289,2,3.0,5.0,1,1,0,1,12.0,0,honest_environment_noise,val
S00301,301,3,2.1,0.8,1,0,0,0,3.7,0,honest_normal,train
S00337,337,5,1.7,0.6,1,0,0,0,7.5,0,honest_normal,test
S00254,254,2,0.4,0.7,2,0,0,0,2.6,0,honest_normal,train
S00137,137,5,12.4,3.8,8,1,0,1,24.9,1,cheating_lookup,train
S00331,331,4,2.7,1.4,3,2,0,0,6.2,0,honest_distracted,train
S00150,150,3,18.4,4.4,2,0,1,1,22.1,1,cheating_collaboration,val
S00418,418,4,10.9,2.8,1,2,0,1,27.0,1,cheating_collaboration,test
S00346,346,3,16.4,5.8,9,7,0,0,5.5,1,cheating_lookup,train
S00349,349,1,0.0,0.8,0,0,0,0,9.9,0,honest_normal,train
S00201,201,2,1.3,0.7,1,0,0,0,2.3,0,honest_normal,train
S00415,415,4,4.3,3.4,0,0,0,1,9.3,0,honest_environment_noise,val
S00134,134,1,3.3,0.1,0,0,0,0,5.8,0,honest_normal,val
S00210,210,2,1.0,0.0,0,1,0,0,7.8,0,honest_normal,train
S00144,144,7,0.7,1.0,0,0,0,0,8.5,0,honest_normal,val
S00360,360,3,0.6,0.3,0,1,0,0,1.3,0,honest_normal,train
S00073,73,6,11.6,3.0,5,4,0,0,22.0,1,cheating_lookup,train
S00237,237,2,0.6,0.0,0,1,0,0,0.6,0,honest_normal,test
S00290,290,5,17.8,1.4,10,6,0,1,35.8,1,cheating_lookup,train
S00172,172,3,1.8,0.1,0,0,0,0,2.0,0,honest_normal,train
S00054,54,7,0.8,2.5,0,0,0,0,8.2,0,honest_normal,train
S00411,411,4,30.8,4.1,9,4,0,0,44.3,1,cheating_lookup,train
S00209,209,4,0.0,0.2,2,0,0,0,10.1,0,honest_normal,train
S00197,197,7,1.8,0.3,0,0,0,0,8.8,0,honest_normal,train
S00234,234,2,3.3,8.1,1,0,0,1,3.7,0,honest_environment_noise,val
S00354,354,3,3.6,0.8,0,1,0,0,3.4,0,honest_normal,train
S00293,293,6,2.4,0.0,0,0,0,0,8.0,0,honest_normal,test
S00261,261,7,2.3,0.0,0,0,0,0,3.1,0,honest_normal,train
S00304,304,4,5.0,1.8,0,0,0,0,5.1,0,honest_normal,train
S00096,96,7,4.6,9.4,0,0,1,0,8.7,0,honest_environment_noise,train
S00163,163,1,2.9,0.0,0,1,0,0,10.7,0,honest_normal,train
S00365,365,8,3.5,0.4,0,0,0,0,8.9,0,honest_normal,train
S00158,158,1,29.6,4.7,9,8,0,0,24.5,1,cheating_lookup,train
S00417,417,5,0.0,0.4,1,0,0,0,7.3,0,honest_normal,test
S00157,157,8,0.4,0.4,0,0,0,0,10.8,0,honest_normal,train
S00397,397,8,3.5,3.8,2,2,0,0,19.5,0,honest_distracted,val
S00022,22,5,2.3,1.0,0,0,0,1,7.1,0,honest_normal,train
S00089,89,2,1.4,0.1,0,0,0,0,7.7,0,honest_normal,train
S00365,365,3,0.7,0.3,0,0,0,0,2.7,0,honest_normal,train
S00159,159,1,3.7,0.0,0,0,0,0,6.3,0,honest_normal,train
S00379,379,1,2.3,0.0,0,0,0,0,5.5,0,honest_normal,train
S00420,420,3,2.3,0.0,0,0,0,0,12.3,0,honest_normal,test
S00275,275,4,4.9,1.2,1,4,0,0,16.8,0,honest_distracted,train
S00232,232,3,3.0,0.6,0,0,0,0,4.0,0,honest_normal,train
S00410,410,2,1.8,0.0,0,0,0,0,10.1,0,honest_normal,train
S00360,360,1,0.7,0.9,0,1,0,0,5.4,0,honest_normal,train
S00063,63,1,3.3,0.0,0,0,0,0,17.4,0,honest_normal,train
S00209,209,8,0.3,1.0,0,0,0,0,2.2,0,honest_normal,train
S00301,301,5,3.8,1.7,0,0,0,0,5.1,0,honest_normal,train
S00163,163,3,1.8,0.2,1,0,0,0,0.0,0,honest_normal,train
S00236,236,3,0.5,0.0,0,0,0,0,1.6,0,honest_normal,train
S00391,391,1,0.0,1.0,0,0,0,0,0.0,0,honest_normal,train
S00016,16,4,2.0,0.5,1,0,0,0,8.0,0,honest_normal,train
S00200,200,4,3.9,0.2,0,0,0,0,6.2,0,honest_normal,test
S00306,306,3,10.2,3.0,3,2,0,1,18.1,0,honest_distracted,test
S00333,333,3,1.3,1.0,2,0,0,0,1.1,0,honest_normal,train
S00072,72,7,0.1,0.8,0,0,0,0,0.0,0,honest_normal,train
S00379,379,2,2.7,0.0,0,0,0,0,6.1,0,honest_normal,train
S00113,113,2,0.0,0.0,1,0,0,0,4.3,0,honest_normal,train
S00186,186,2,2.0,1.7,0,1,0,0,8.3,0,honest_normal,test
S00116,116,3,3.5,0.6,0,0,0,0,7.4,0,honest_normal,train
S00037,37,5,2.2,0.9,1,1,0,0,4.4,0,honest_normal,val
S00189,189,4,2.6,0.3,0,0,0,0,7.1,0,honest_normal,test
S00356,356,1,18.5,2.4,5,8,0,0,18.8,1,cheating_lookup,train
S00084,84,2,0.4,1.0,0,0,0,0,1.0,0,honest_normal,train
S00008,8,2,6.1,2.2,2,3,0,0,22.8,0,honest_distracted,val
S00024,24,9,0.1,0.1,1,0,0,0,6.8,0,honest_normal,train
S00345,345,9,3.3,0.5,0,0,0,0,1.8,0,honest_normal,test
S00088,88,5,2.2,0.7,0,0,0,0,11.2,0,honest_normal,train
S00393,393,3,1.8,1.1,0,0,0,0,6.2,0,honest_normal,test
S00010,10,7,6.2,1.4,2,0,0,0,17.1,0,honest_distracted,train
S00392,392,6,29.1,1.0,10,7,0,0,13.0,1,cheating_lookup,train
S00208,208,3,1.0,1.4,0,0,0,0,11.0,0,honest_normal,train
S00367,367,5,7.7,0.0,0,1,0,0,10.2,0,honest_distracted,train
S00367,367,2,5.5,3.6,0,0,0,0,17.9,0,honest_distracted,train
S00123,123,3,1.9,1.0,0,1,0,0,2.5,0,honest_normal,test
S00240,240,1,4.7,1.1,0,0,0,0,9.7,0,honest_normal,train
S00116,116,4,0.9,0.1,0,0,0,0,0.8,0,honest_normal,train
S00182,182,8,2.0,0.5,1,0,0,0,6.3,0,honest_normal,train
S00239,239,1,1.9,0.7,0,0,0,0,4.0,0,honest_normal,train
S00316,316,4,2.1,0.3,0,0,0,0,3.7,0,honest_normal,train
S00361,361,5,26.7,2.9,6,4,0,0,35.8,1,cheating_lookup,train
S00236,236,1,2.1,0.2,1,0,0,0,3.2,0,honest_normal,train
S00192,192,4,8.4,2.9,2,2,0,0,7.6,0,honest_distracted,train
S00235,235,1,3.7,0.0,2,1,1,1,28.0,1,cheating_collaboration,test
S00128,128,1,0.8,0.3,1,0,0,0,3.1,0,honest_normal,train
S00259,259,3,2.1,0.0,0,1,0,0,0.0,0,honest_normal,train
S00099,99,2,1.1,0.0,1,0,0,0,2.4,0,honest_normal,train
S00001,1,6,2.5,0.2,0,0,0,0,8.8,0,honest_normal,train
S00191,191,6,2.7,1.4,1,2,0,0,17.9,0,honest_distracted,val
S00095,95,2,0.0,0.0,0,0,0,0,3.1,0,honest_normal,val
S00199,199,8,1.8,0.5,0,0,0,0,15.4,0,honest_normal,train
S00122,122,5,19.5,4.7,7,5,0,0,31.2,1,cheating_lookup,train
S00153,153,1,2.6,0.0,0,0,0,0,4.8,0,honest_normal,train
S00409,409,7,2.4,0.0,0,0,0,0,1.1,0,honest_normal,train
S00001,1,9,0.0,0.2,1,0,0,0,7.9,0,honest_normal,train
S00321,321,4,2.1,1.1,0,0,0,0,10.0,0,honest_normal,val
S00405,405,1,2.1,0.4,0,0,0,0,3.0,0,honest_normal,train
S00018,18,6,13.1,2.1,0,2,0,0,25.5,0,honest_distracted,train
S00078,78,6,5.0,4.1,0,1,0,0,18.1,0,honest_environment_noise,train
S00027,27,2,2.9,1.2,0,0,0,0,9.1,0,honest_normal,train
S00063,63,2,1.1,1.0,0,0,0,0,5.0,0,honest_normal,train
S00175,175,5,5.0,4.8,1,0,0,1,7.6,0,honest_environment_noise,train
S00338,338,4,10.5,0.7,2,0,0,0,6.4,0,honest_distracted,train
S00418,418,5,7.2,3.5,1,2,1,0,13.6,1,cheating_collaboration,test
S00267,267,3,2.5,0.0,0,0,0,0,1.6,0,honest_normal,train
S00220,220,2,1.0,0.0,0,0,0,0,0.4,0,honest_normal,train
S00268,268,6,1.0,0.2,1,0,0,0,6.3,0,honest_normal,train
S00200,200,5,0.5,0.0,0,0,0,0,5.0,0,honest_normal,test
S00060,60,2,2.4,0.0,0,1,0,0,6.2,0,honest_normal,train
S00035,35,2,25.3,4.2,4,9,0,0,20.7,1,cheating_lookup,val
S00206,206,5,0.0,0.4,0,1,0,0,3.6,0,honest_normal,train
S00178,178,3,0.0,1.1,0,0,0,0,6.9,0,honest_normal,train
S00373,373,1,7.8,1.8,1,2,0,0,0.0,0,honest_distracted,train
S00072,72,1,3.1,0.9,0,0,0,0,1.8,0,honest_normal,train
S00162,162,1,7.8,0.8,4,2,0,0,26.9,0,honest_distracted,train
S00132,132,6,10.8,2.4,3,2,0,0,15.2,0,honest_distracted,train
S00356,356,5,18.7,1.6,8,6,0,0,31.0,1,cheating_lookup,train
S00285,285,3,1.7,0.4,0,0,0,0,6.2,0,honest_normal,train
S00351,351,4,2.9,0.6,0,0,0,0,10.2,0,honest_normal,train
S00121,121,2,0.0,0.1,1,0,0,0,0.0,0,honest_normal,train
S00144,144,1,1.1,0.0,0,0,0,0,2.1,0,honest_normal,val
S00388,388,1,12.5,2.6,8,4,0,0,33.3,1,cheating_lookup,train
S00352,352,8,1.7,0.3,0,0,0,0,4.3,0,honest_normal,val
S00420,420,4,0.8,0.0,0,0,0,0,6.4,0,honest_normal,test
S00272,272,3,2.0,1.6,4,2,0,1,23.9,1,cheating_collaboration,train
S00400,400,3,1.6,0.8,0,1,0,0,6.6,0,honest_normal,train
S00389,389,2,4.7,4.9,0,0,0,1,12.2,0,honest_environment_noise,test
S00269,269,5,0.2,0.1,0,0,0,0,9.6,0,honest_normal,val
S00147,147,1,2.8,0.8,0,0,0,0,2.2,0,honest_normal,train
S00008,8,3,6.4,0.0,1,1,0,0,11.0,0,honest_distracted,val
S00226,226,5,7.6,1.1,8,2,0,0,15.1,0,honest_distracted,train
S00357,357,1,1.4,0.4,1,0,0,0,4.1,0,honest_normal,train
S00268,268,5,22.1,0.0,9,1,0,0,13.3,1,cheating_lookup,train
S00075,75,4,1.2,0.4,0,0,0,0,8.3,0,honest_normal,train
S00254,254,4,0.6,0.5,0,0,0,0,7.3,0,honest_normal,train
S00104,104,1,14.0,4.0,2,4,1,1,32.6,1,cheating_collaboration,test
S00186,186,3,0.0,0.3,0,0,0,0,2.7,0,honest_normal,test
S00416,416,3,1.2,0.0,2,0,0,0,10.4,0,honest_normal,train
S00406,406,5,7.4,1.9,3,2,0,0,10.1,0,honest_distracted,train
S00154,154,5,1.7,1.0,0,0,0,0,0.4,0,honest_normal,train
S00361,361,2,21.1,0.2,9,7,0,1,27.1,1,cheating_lookup,train
S00332,332,8,1.5,0.5,0,1,0,0,6.0,0,honest_normal,train
S00271,271,4,3.0,0.1,0,0,0,0,7.2,0,honest_normal,train
S00034,34,5,3.2,0.0,0,0,0,0,3.2,0,honest_normal,train
S00128,128,5,1.7,1.2,0,0,0,0,1.2,0,honest_normal,train
S00222,222,4,9.3,1.2,1,2,0,0,18.5,0,honest_distracted,val
S00069,69,4,3.5,10.6,0,0,0,1,9.3,0,honest_environment_noise,train
S00251,251,7,15.0,3.0,7,4,0,0,33.0,1,cheating_lookup,train
S00130,130,4,1.1,0.5,1,0,0,0,0.0,0,honest_normal,train
S00029,29,8,0.7,0.7,0,0,0,0,10.3,0,honest_normal,train
S00393,393,1,7.5,2.0,3,1,1,0,20.1,1,cheating_collaboration,test
S00093,93,6,0.7,1.4,0,0,0,1,7.3,0,honest_normal,val
S00176,176,7,1.3,0.9,0,1,0,1,7.5,0,honest_normal,test
S00370,370,5,9.3,1.3,1,0,0,0,7.3,0,honest_distracted,val
S00008,8,1,6.6,2.8,1,2,0,1,13.0,0,honest_distracted,val
S00119,119,4,3.3,0.5,0,0,0,0,5.2,0,honest_normal,val
S00281,281,2,10.0,0.6,5,1,0,0,15.2,0,honest_distracted,val
S00190,190,1,0.0,0.0,0,1,0,0,7.6,0,honest_normal,train
