age,annual_income,spending_score,num_purchases,account_balance,tenure_months,support_calls,region,noise_feature1,noise_feature2,true_segment
39.6,89606.0,52.0,14,8432.78,108,2,2,0.243,75.277,1
51.3,56734.0,32.2,20,15835.84,106,2,1,2.489,56.957,1
52.5,52043.0,50.4,7,11103.57,108,5,0,0.737,54.781,2
49.3,58836.0,63.3,14,10145.08,50,1,2,-1.516,57.59,2
24.3,26593.0,91.5,7,0.0,6,1,1,2.775,2.856,0
44.7,61969.0,36.2,7,14128.4,90,0,1,-1.57,73.794,1
35.7,39678.0,87.1,20,3515.64,67,1,0,0.869,36.812,3
59.3,61177.0,38.6,4,8456.95,43,6,3,-1.48,75.023,2
62.3,49922.0,32.2,7,8353.74,81,0,3,-0.641,91.941,2
36.5,65183.0,26.7,13,13762.78,36,1,1,0.748,18.488,1
30.3,54779.0,84.5,20,3377.98,55,2,1,0.52,26.519,3
29.2,57967.0,79.0,16,4664.47,8,2,2,0.95,41.758,3
62.2,65237.0,62.8,3,9286.64,9,1,0,1.206,74.546,2
29.9,65155.0,90.9,15,3890.97,55,2,3,-0.488,32.013,3
26.4,40130.0,61.1,4,765.97,44,3,1,0.624,54.303,0
23.9,25361.0,74.4,6,296.84,87,2,3,1.663,63.415,0
34.5,56755.0,74.9,20,3217.85,84,1,0,0.177,30.176,3
40.7,45983.0,86.5,32,3574.0,101,2,0,0.477,0.721,3
27.8,31950.0,77.4,3,479.54,15,0,0,1.647,38.148,0
38.6,88305.0,7.4,11,17318.1,14,3,0,1.737,15.369,1
24.4,27664.0,67.3,3,100.93,22,2,0,0.866,82.484,0
35.0,49457.0,22.8,14,15407.87,107,0,3,0.222,76.449,1
41.5,36883.0,74.0,29,3109.0,107,4,1,0.996,75.354,3
51.9,48153.0,62.9,8,5371.56,15,1,0,-1.034,68.266,2
32.5,66031.0,36.0,10,14557.96,112,6,0,-0.665,15.618,1
45.0,81725.0,32.3,8,15133.37,108,1,2,-0.839,75.136,1
28.0,21394.0,59.3,4,364.96,101,2,0,0.242,62.952,0
40.5,53987.0,32.5,11,12078.6,48,3,1,2.146,89.959,1
53.5,57124.0,54.1,7,5096.25,12,1,0,0.273,39.336,2
29.3,44276.0,74.4,16,1838.45,85,3,2,0.688,82.498,3
29.1,53746.0,91.2,19,3364.75,104,3,0,-1.027,39.852,3
26.2,20682.0,87.3,3,893.17,72,2,1,-0.268,2.127,0
34.3,39391.0,80.5,13,2897.57,22,1,2,-0.006,84.362,3
33.7,42360.0,86.4,16,2489.51,47,5,1,-0.855,63.292,3
29.3,50702.0,68.1,20,3342.18,104,1,2,-0.586,31.304,3
36.0,60872.0,33.3,15,21318.68,7,1,0,2.66,65.506,1
29.6,69897.0,25.0,13,14473.87,102,3,1,1.51,36.757,1
40.8,85054.0,19.7,12,19388.02,53,1,0,-2.245,20.158,1
25.2,31662.0,79.6,8,322.26,112,3,0,-0.669,90.74,0
29.1,31988.0,69.6,7,210.18,4,1,0,-0.133,19.592,0
26.3,26524.0,76.0,5,555.97,57,4,0,-0.577,29.562,0
46.7,73060.0,39.5,18,18184.89,6,1,2,-0.208,65.287,1
59.4,60783.0,64.3,11,7480.27,51,1,2,-0.568,72.481,2
45.7,68027.0,19.0,11,19503.67,30,3,3,-0.266,43.254,1
25.3,25433.0,69.9,5,256.96,1,2,3,0.827,24.032,0
31.3,52196.0,91.9,17,3408.73,88,2,0,0.06,18.527,3
31.5,35226.0,86.9,22,3559.75,32,3,1,-0.617,60.911,3
31.9,49609.0,83.2,23,2745.2,86,1,1,0.245,3.802,3
43.2,51103.0,77.5,24,3755.21,113,1,1,-0.068,40.931,3
54.8,52641.0,55.1,8,7766.49,56,1,1,-1.508,80.734,2
31.0,43178.0,91.6,16,2685.93,77,1,2,1.397,92.785,3
22.1,14211.0,68.6,5,342.19,111,1,3,-0.221,25.395,0
34.7,75656.0,22.6,12,15526.75,44,1,2,-1.339,77.674,1
22.2,30637.0,61.5,5,166.65,37,1,0,-0.974,25.023,0
19.4,30635.0,68.8,1,653.71,28,2,1,-2.695,25.386,0
31.8,24812.0,98.8,7,450.11,3,1,3,1.816,39.122,0
52.0,27127.0,60.4,8,4984.94,70,1,3,0.575,14.321,2
31.2,53906.0,74.4,21,2863.55,2,2,0,0.587,21.681,3
48.5,55324.0,49.4,8,11124.59,35,2,2,0.315,42.381,2
20.5,29249.0,73.8,7,445.28,21,3,1,0.053,72.855,0
34.5,37010.0,76.5,21,2855.43,85,4,1,-0.501,63.373,3
54.0,50231.0,50.0,11,9088.57,47,1,1,0.701,18.099,2
28.0,52085.0,52.4,8,13070.97,31,2,2,0.157,12.246,1
50.0,43333.0,44.2,15,7306.86,14,4,3,-0.581,19.044,2
37.6,93732.0,18.1,11,13532.37,8,4,0,0.614,28.226,1
30.6,84976.0,18.2,11,15036.51,112,1,2,-1.17,40.882,1
30.6,46479.0,80.4,22,2446.49,92,2,3,0.284,87.646,3
30.1,68774.0,31.3,8,16280.86,42,4,1,-0.286,1.749,1
39.8,76207.0,45.9,17,15933.03,32,3,3,-1.069,64.045,1
37.8,53619.0,68.8,15,2880.79,16,5,0,-0.78,10.867,3
54.0,50074.0,35.6,8,6464.57,109,1,0,1.223,75.363,2
25.3,17204.0,56.7,4,624.97,37,0,3,-0.809,93.029,0
23.1,25505.0,61.7,6,593.79,95,0,1,-0.633,3.083,0
35.2,19197.0,82.5,3,321.61,38,5,0,0.144,88.392,0
55.2,56708.0,63.9,9,10807.02,11,3,2,-1.666,64.079,2
33.7,59392.0,18.1,8,13157.36,110,2,0,0.683,53.199,1
24.5,28398.0,66.6,4,546.39,1,2,2,-1.182,56.032,0
37.3,42030.0,79.2,20,3102.68,65,1,1,-1.499,91.781,3
57.2,53634.0,63.2,11,6550.73,53,2,0,-0.188,18.233,2
22.6,31098.0,63.1,5,707.0,103,1,0,-0.356,4.069,0
60.5,45682.0,36.7,11,7963.13,54,3,3,0.071,87.387,2
59.9,57822.0,43.4,2,4606.01,113,2,3,-0.031,58.586,2
19.5,27115.0,60.1,2,441.86,27,4,0,-0.353,15.503,0
34.1,72085.0,32.0,10,10960.42,17,2,1,-0.379,70.175,1
40.4,55963.0,74.6,16,3796.09,79,2,1,-0.596,90.678,3
39.9,84418.0,31.3,14,14024.92,15,1,1,0.397,1.285,1
60.3,62690.0,45.0,7,4139.29,2,2,2,2.113,65.006,2
44.4,92005.0,8.3,12,14463.19,14,1,0,-1.731,36.755,1
23.9,29546.0,75.7,10,403.65,88,3,3,1.682,7.305,0
24.9,28311.0,77.4,5,720.96,38,2,2,0.355,34.357,0
39.1,92045.0,17.8,13,19704.4,37,2,3,2.124,93.323,1
25.4,15169.0,59.7,5,492.16,88,1,3,0.104,32.318,0
26.7,25801.0,87.9,6,551.83,96,3,0,-1.074,60.736,0
39.3,34645.0,77.7,22,3115.53,62,4,3,-0.664,30.363,3
43.2,36676.0,79.9,26,2781.08,22,3,3,-0.753,34.533,3
28.9,43235.0,71.3,22,3780.58,12,1,1,-0.58,49.206,3
36.0,47850.0,87.9,27,3675.4,75,4,3,0.582,92.481,3
25.2,29774.0,80.3,6,435.03,113,3,1,-0.468,36.391,0
37.7,47338.0,79.4,22,3401.48,93,3,1,0.378,43.056,3
27.9,26856.0,85.7,6,436.47,3,0,3,-0.179,88.653,0
20.6,45375.0,79.0,17,3378.84,68,2,1,-1.052,46.399,3
37.1,39784.0,87.8,19,2511.3,19,4,2,1.141,79.282,3
49.2,67218.0,67.3,11,8990.61,35,3,3,-0.159,2.753,2
31.6,58572.0,83.5,20,5204.35,12,1,2,-2.136,13.156,3
48.4,38730.0,80.3,7,10148.14,74,0,2,0.817,67.636,2
37.7,68038.0,29.3,8,16265.14,10,5,3,-1.142,77.804,1
45.4,83248.0,30.4,10,19029.65,10,2,0,1.701,77.264,1
59.5,39528.0,68.5,4,9529.44,81,4,2,1.464,54.702,2
24.5,31662.0,74.9,8,366.33,87,3,0,-0.384,22.801,0
56.7,65348.0,70.8,7,9382.99,15,1,2,-1.309,24.32,2
39.3,36083.0,72.7,19,4643.46,13,2,0,-0.594,19.898,3
26.3,32552.0,71.6,4,632.04,15,1,2,0.784,44.691,0
33.9,41363.0,92.7,19,2556.34,8,1,0,-1.529,55.04,3
33.5,37962.0,88.4,16,1457.68,71,2,1,0.596,0.817,3
42.0,47662.0,86.4,28,2499.73,80,2,1,1.556,32.757,3
32.1,45652.0,78.5,20,4144.83,102,1,1,-0.093,85.367,3
49.8,50090.0,42.1,8,8175.46,25,1,1,1.458,40.149,2
32.9,64790.0,88.2,19,2810.21,119,2,2,-0.437,52.292,3
46.6,34897.0,80.3,20,3569.33,65,2,2,-0.516,45.98,3
36.7,25465.0,85.1,7,385.85,60,1,3,-1.666,14.534,0
42.2,72677.0,28.5,3,16618.3,62,1,2,-0.499,10.18,1
64.0,52287.0,46.5,15,10159.73,41,2,1,0.661,22.753,2
26.1,34276.0,74.0,6,931.51,29,3,3,0.455,65.915,0
50.1,48498.0,54.7,5,7972.88,3,3,2,-1.165,87.271,2
45.3,71748.0,40.4,5,7577.32,28,5,2,-0.443,26.199,2
25.1,23772.0,72.9,6,226.02,87,3,1,-0.384,33.237,0
66.3,65830.0,65.5,11,5540.17,79,2,2,-0.19,35.403,2
36.2,43032.0,85.7,26,3025.85,50,2,2,-0.512,74.372,3
48.7,72781.0,18.5,10,17547.1,32,3,1,-0.769,39.375,1
24.4,22105.0,77.7,5,562.27,25,0,3,-0.484,51.935,0
21.9,38486.0,76.0,3,485.04,20,2,0,0.254,68.189,0
39.4,76025.0,17.5,10,14707.82,72,0,3,0.514,90.646,1
27.2,46286.0,77.7,24,4447.18,22,2,3,1.286,9.623,3
19.9,32083.0,79.5,3,363.4,25,4,2,-0.676,93.743,0
49.1,60504.0,27.4,8,9655.16,37,3,0,1.039,50.497,2
21.0,22520.0,66.7,7,545.43,10,3,2,-0.315,10.331,0
37.6,77755.0,1.1,11,12867.2,80,2,0,-0.811,52.284,1
29.8,33772.0,86.6,19,1902.0,67,2,1,-1.294,45.932,3
56.3,57524.0,66.6,9,7247.88,46,1,0,0.98,18.231,2
18.0,15791.0,62.7,2,519.12,27,1,0,0.12,30.866,0
43.8,78357.0,16.8,10,14380.14,31,0,2,0.959,33.766,1
25.1,26468.0,77.8,7,711.84,18,1,1,0.797,43.79,0
23.8,57416.0,19.4,13,11466.46,19,3,1,-0.462,82.091,1
52.8,56216.0,51.7,10,9249.89,66,1,0,-1.205,42.326,2
24.2,30605.0,73.2,7,355.17,85,0,1,0.563,84.145,0
40.7,83948.0,25.1,7,15081.23,15,2,2,-0.146,41.445,1
40.3,76860.0,15.1,9,14212.01,45,2,1,1.622,25.503,1
37.8,44132.0,76.4,21,2667.31,75,2,3,0.239,39.243,3
37.6,40882.0,84.2,14,3020.43,63,1,1,-0.36,3.649,3
25.9,24502.0,83.3,4,612.44,7,1,0,0.36,52.853,0
23.3,42454.0,78.8,18,1563.96,108,1,2,0.195,1.144,3
44.7,61837.0,30.9,15,15729.28,79,2,3,2.303,81.295,1
43.0,70337.0,25.1,13,15951.03,33,4,1,-0.293,54.683,1
36.1,33615.0,78.2,19,1317.3,35,1,0,-0.391,78.101,3
33.1,43088.0,81.8,23,2785.62,38,2,1,0.89,66.9,3
41.7,49610.0,79.8,20,3087.51,11,3,1,0.315,41.598,3
53.3,47233.0,64.8,6,5581.28,1,3,1,0.108,15.058,2
45.0,71711.0,44.5,7,13578.45,56,3,2,-1.297,38.718,1
35.8,50651.0,80.5,21,2957.51,21,1,2,-0.015,89.275,3
50.4,89935.0,42.3,9,12860.15,94,2,3,0.172,2.458,1
57.4,53981.0,64.2,12,7151.3,118,1,0,0.434,86.942,2
40.4,68860.0,23.8,9,10873.1,27,1,1,-0.102,76.802,1
59.5,47518.0,37.9,5,9329.95,82,5,1,2.328,31.224,2
23.0,28058.0,85.6,7,189.79,97,2,1,-0.615,49.957,0
25.6,22870.0,68.3,7,726.65,1,2,0,0.745,30.596,0
36.0,48002.0,75.4,17,3753.72,84,0,0,-1.017,94.047,3
34.5,21326.0,71.9,7,298.02,29,2,1,1.928,28.042,0
54.8,47539.0,74.1,8,5603.17,13,0,3,1.676,55.402,2
29.6,36181.0,68.1,1,532.52,107,2,3,-0.131,59.437,0
23.0,32114.0,66.3,6,576.18,54,1,3,0.026,88.512,0
20.9,23384.0,89.0,5,692.13,49,3,2,1.231,87.17,0
25.2,27638.0,81.8,8,0.0,39,1,1,0.48,56.532,0
34.1,38732.0,70.5,17,3069.74,103,1,0,-0.91,98.594,3
43.2,75381.0,29.5,13,20775.92,98,3,1,0.256,73.904,1
42.0,44458.0,82.7,18,2669.45,87,1,1,-1.3,35.505,3
57.9,71666.0,59.2,7,6032.97,112,2,3,0.499,7.677,2
37.5,99141.0,29.9,16,15578.9,77,2,0,1.509,7.466,1
60.6,49133.0,56.5,14,10863.74,66,1,1,1.236,46.754,2
60.5,61778.0,42.4,7,7411.68,28,3,3,-0.5,6.186,2
32.8,33907.0,78.5,22,3231.61,68,2,3,0.027,22.414,3
38.9,74269.0,34.7,17,19174.11,50,3,0,0.148,16.432,1
33.3,89120.0,21.2,12,18786.55,103,4,0,-0.953,50.669,1
39.8,54397.0,72.7,12,3531.37,32,0,1,0.375,78.814,3
40.5,38703.0,79.6,18,3630.58,106,0,3,-0.51,10.569,3
40.5,49356.0,72.5,18,2105.32,48,6,0,-1.442,23.456,3
42.2,79367.0,24.9,7,17337.09,75,4,1,-0.221,15.073,1
28.2,39590.0,92.3,26,3459.95,96,0,0,1.574,28.011,3
37.6,77451.0,29.7,9,3783.76,49,1,3,-0.136,80.584,1
37.8,66744.0,22.3,8,17773.58,25,1,0,-0.922,90.938,1
26.7,29218.0,58.6,4,56.83,53,1,2,-1.407,62.456,0
53.7,44459.0,61.6,8,7779.28,69,2,1,0.943,86.659,2
28.8,33565.0,83.2,1,411.57,15,0,0,0.847,42.575,0
40.0,73858.0,42.3,8,18746.47,118,4,2,0.371,34.151,1
33.8,53356.0,71.5,22,4223.02,101,1,1,-0.498,43.216,3
20.8,22411.0,74.2,4,334.83,30,2,0,1.307,11.923,0
24.0,24079.0,62.2,7,594.94,4,1,1,0.417,98.097,0
26.2,33570.0,71.4,7,536.88,68,1,1,0.216,90.877,0
39.4,35931.0,93.0,11,2922.13,72,3,2,0.307,20.759,3
48.4,45438.0,47.6,6,10410.48,14,0,0,0.109,85.311,2
35.1,98762.0,24.3,9,16887.67,17,0,3,-0.668,27.776,1
41.0,59225.0,74.8,18,4949.95,75,0,2,-1.531,39.406,3
35.4,45508.0,73.0,26,3401.42,6,2,3,-0.887,35.41,3
41.1,55281.0,34.6,14,22922.42,95,3,0,-1.552,68.007,1
60.7,69147.0,46.5,11,7044.03,12,0,1,0.807,11.919,2
24.5,35012.0,77.2,23,2522.63,105,6,2,-1.575,63.836,3
56.1,58361.0,69.2,7,5854.49,115,3,1,-0.271,76.256,2
28.9,29793.0,68.1,4,893.37,38,3,2,-0.108,48.565,0
37.0,40914.0,90.8,27,3010.31,91,2,1,0.264,60.752,3
56.1,53889.0,54.2,9,10385.82,5,0,0,0.546,68.615,2
38.0,85489.0,33.9,13,17073.86,93,1,0,0.458,83.524,1
56.9,73285.0,30.7,10,17811.33,113,0,2,-1.477,98.797,1
26.7,33144.0,78.1,6,687.25,94,1,2,-0.844,92.041,0
21.1,18958.0,78.5,3,391.42,77,2,1,-0.12,21.755,0
35.9,42107.0,89.6,18,3435.66,13,2,3,0.39,11.378,3
23.1,31051.0,74.9,9,110.22,57,1,3,2.309,84.92,0
34.9,81484.0,30.2,6,6426.1,56,2,3,-0.361,71.511,1
53.5,60037.0,59.7,5,3549.95,29,2,2,-1.544,14.942,2
20.5,31301.0,86.3,6,552.14,45,1,3,1.142,18.906,0
40.0,40582.0,75.8,16,2187.3,69,6,0,-1.759,33.706,3
22.0,27888.0,80.8,5,210.44,78,3,2,-0.278,52.472,0
38.4,92157.0,22.4,10,23836.76,86,1,1,-0.301,98.541,1
41.3,81994.0,17.1,15,15736.53,51,3,2,-0.176,32.341,1
30.0,24625.0,70.3,6,349.92,17,1,2,-1.859,17.771,0
21.9,33987.0,70.0,8,1080.48,83,1,3,-0.963,25.973,0
54.8,59633.0,35.3,7,10601.65,46,2,2,-0.49,68.977,2
40.4,53702.0,91.3,20,1966.92,117,3,0,-0.353,33.735,3
29.8,35646.0,91.1,8,647.42,45,1,0,-0.273,91.858,0
61.8,74382.0,77.2,10,10340.53,105,2,0,-0.773,46.568,2
56.4,59792.0,54.5,8,8322.79,118,2,0,1.886,15.304,2
40.2,32659.0,83.2,22,1844.64,100,2,2,-0.071,8.274,3
36.2,66602.0,20.2,13,16157.35,112,1,1,-0.499,50.901,1
44.0,71926.0,37.9,9,15103.01,119,3,2,0.225,85.864,1
32.6,71551.0,36.7,16,16330.0,12,2,2,-0.303,59.025,1
52.5,41772.0,68.4,8,9166.8,89,4,2,1.361,57.067,2
26.7,50121.0,85.2,10,2981.81,119,1,1,-0.827,63.694,3
27.8,30919.0,68.2,5,300.16,23,5,1,-0.469,94.881,0
34.4,70384.0,40.0,6,17143.8,81,2,0,-0.48,84.413,1
38.1,33527.0,69.2,24,719.06,99,5,3,-1.307,70.806,3
38.6,53823.0,98.9,16,2839.93,39,0,1,0.087,89.168,3
28.5,43922.0,79.8,25,2663.05,88,2,3,0.446,61.848,3
39.4,40206.0,89.7,21,2635.03,38,1,3,-2.811,54.266,3
45.7,77557.0,27.4,11,11190.56,104,2,2,0.869,1.962,1
65.7,32551.0,75.3,11,7564.28,119,4,0,1.334,47.789,2
53.3,52580.0,71.0,8,5959.03,76,1,0,1.652,4.219,2
29.1,30953.0,92.2,7,559.47,58,3,1,-1.453,78.583,0
53.3,54141.0,45.8,5,6363.5,43,1,0,0.452,1.929,2
51.8,70293.0,66.3,9,5334.36,38,3,2,0.495,4.056,2
26.7,29516.0,83.0,4,366.48,78,3,0,-1.783,3.697,0
38.6,46768.0,94.2,15,3338.34,78,3,3,-0.499,40.686,3
48.2,56096.0,36.2,7,9497.74,74,2,3,-0.678,62.813,2
33.8,51027.0,76.1,19,1336.83,111,1,1,-0.621,91.24,3
28.6,21506.0,71.4,5,399.12,65,1,0,0.761,45.592,0
39.6,63547.0,28.0,7,12147.94,87,3,3,1.444,81.757,1
59.6,64077.0,39.9,7,8906.26,92,2,3,1.613,51.905,2
44.0,87427.0,24.0,16,13116.97,71,1,2,0.056,19.758,1
64.2,61762.0,45.9,18,6858.44,96,2,2,0.618,89.164,2
35.4,44166.0,77.5,13,2619.59,107,2,0,-2.037,76.847,3
24.3,31790.0,85.2,4,203.45,75,2,0,-0.45,61.368,0
51.0,55415.0,44.1,7,8246.91,9,2,2,-0.657,90.569,2
52.7,58653.0,72.1,6,9357.03,24,3,2,-0.899,76.009,2
39.1,76621.0,30.8,13,15164.51,104,0,1,1.001,15.672,1
49.5,41902.0,66.9,18,1923.54,68,1,1,-0.764,13.373,3
35.9,49816.0,81.5,28,3089.97,81,1,2,-1.517,40.56,3
55.2,41282.0,44.2,7,8240.52,64,2,1,-0.876,17.958,2
51.4,68658.0,51.1,9,10368.03,59,2,3,-1.255,37.173,2
40.7,69142.0,34.4,20,12471.6,21,0,0,-0.565,17.571,1
33.0,45199.0,75.6,21,2713.48,25,0,2,1.202,91.212,3
52.3,65793.0,53.5,4,8865.19,97,3,0,1.809,30.621,2
53.8,54489.0,46.0,7,9878.98,3,3,1,-0.284,86.486,2
33.3,52384.0,92.4,12,2151.49,4,3,1,-2.182,33.08,3
36.8,69021.0,37.7,13,17787.05,107,4,1,0.008,5.527,1
35.1,55028.0,72.9,22,2828.15,77,2,1,-0.146,74.309,3
23.9,25747.0,84.5,7,305.89,54,1,1,-0.172,64.306,0
53.5,60877.0,50.6,7,23757.49,29,2,3,0.159,84.478,1
41.2,76871.0,31.7,15,16914.26,115,2,2,0.037,87.673,1
33.6,42747.0,77.4,22,2849.72,36,1,0,0.72,78.562,3
39.9,58338.0,76.8,22,3861.51,6,2,3,-0.488,84.679,3
50.7,40363.0,51.3,9,9072.08,99,1,1,0.802,36.661,2
59.5,58067.0,67.9,10,8268.99,78,4,3,-1.405,31.002,2
57.0,51594.0,69.8,12,3116.17,65,1,2,0.835,43.065,2
38.4,42201.0,80.2,24,4202.99,71,1,1,-0.325,90.091,3
37.5,92723.0,30.7,9,18362.73,64,2,2,0.723,77.076,1
29.9,62191.0,35.6,8,12879.02,95,5,0,-1.094,61.429,1
20.2,34915.0,89.4,3,334.1,48,7,1,0.549,33.943,0
45.6,54104.0,77.0,19,2936.2,38,2,0,0.669,75.366,3
63.0,64599.0,34.3,9,7209.83,41,1,1,-1.802,17.039,2
40.3,69037.0,29.1,9,13521.3,108,0,3,0.965,58.962,1
25.0,27672.0,60.2,3,432.49,62,2,0,-0.106,69.658,0
35.8,39108.0,73.8,27,1954.63,20,1,2,0.532,3.478,3
25.9,26563.0,86.2,5,588.62,93,2,1,-1.147,56.608,0
51.0,74640.0,72.7,7,7230.48,91,3,2,-1.528,98.366,2
30.7,33371.0,73.8,19,2474.55,22,2,2,-0.88,39.3,3
38.9,59925.0,37.8,11,18042.02,117,5,3,0.314,78.449,1
24.0,24959.0,67.0,3,585.81,15,1,3,-0.593,71.109,0
57.5,56024.0,55.4,7,7694.57,62,1,1,1.184,6.846,2
28.6,40602.0,79.1,18,2464.29,67,1,3,-0.265,1.294,3
47.9,54878.0,48.4,4,11548.19,50,2,1,-0.345,77.643,2
41.5,39400.0,96.0,20,2974.33,13,3,1,1.478,18.66,3
22.9,34612.0,84.4,5,101.69,116,2,3,0.801,32.967,0
51.4,57139.0,49.1,8,7625.11,118,2,0,-0.665,55.448,2
71.9,44331.0,45.8,10,11596.55,31,0,2,-0.171,52.735,2
42.2,34782.0,87.9,21,4562.97,11,4,1,-0.838,15.511,3
20.8,25197.0,76.0,10,707.27,95,2,2,-0.561,6.747,0
42.1,46649.0,64.4,20,4616.28,99,1,0,0.474,66.229,3
52.6,64372.0,31.5,8,8114.19,30,2,2,1.504,85.626,2
33.3,77696.0,19.0,11,11821.8,61,3,2,0.074,98.5,1
23.7,26466.0,67.6,2,564.0,36,0,0,0.881,55.241,0
33.5,39865.0,73.8,21,1766.75,23,2,0,-0.798,56.818,3
23.9,24914.0,82.1,6,475.92,15,1,3,-0.356,74.993,0
41.6,64365.0,22.8,11,18775.12,50,4,2,-0.06,24.642,1
42.9,71146.0,34.0,11,8223.95,38,4,0,1.973,76.607,1
30.8,44475.0,79.1,21,1883.56,104,2,2,0.915,15.009,3
